,tractblock
32754,315021008
32755,321003004
32756,2206025006
32757,2315002008
32758,8367001011
32759,209021023
32760,3907001013
32761,8330002091
32762,8381002021
32763,8330001056
32764,8420002015
32765,3801001007
32766,8364003013
32767,4101001001
32768,4109001002
32769,8381002022
32770,8330002055
32771,8330002057
32772,8359003000
32773,8314002040
32774,4109003006
32775,8381002036
32776,8330002086
32777,8330002082
32778,8359001001
32779,8360002003
32780,711001005
32781,5401021047
32782,4909022040
32783,5906002004
32784,5906002002
32785,5905001031
32786,6718001028
32787,6718001017
32788,6719001024
32789,6814002004
32790,2315006039
32791,3201004020
32792,8329001010
32793,9800001080
32794,209021005
32795,609001002
32796,9800001058
32797,7608011001
32798,2302001017
32799,2305002006
32800,2520003001
32801,2705001003
32802,8430001029
32803,8382002027
32804,8330001065
32805,8407001006
32806,8391002010
32807,8419002005
32808,3102002020
32809,1003004000
32810,8307004005
32811,6203002001
32812,5702001009
32813,5601001035
32814,5608004007
32815,5609001023
32816,7402001008
32817,7402001003
32818,7402001010
32819,7402001006
32820,7402001001
32821,7505002009
32822,7505002001
32823,7503002002
32824,7205002005
32825,7401002004
32826,7003021016
32827,7003023005
32828,6203006002
32829,8352001058
32830,8352001010
32831,8352001031
32832,6403006018
32833,6403003010
32834,6404001014
32835,6404002011
32836,5807002020
32837,4909021025
32838,4909012007
32839,4403001000
32840,4403003005
32841,4407002010
32842,6121001013
32843,7301001004
32844,4907003023
32845,4907002007
32846,4908003020
32847,4908003003
32848,5101001003
32849,5003002026
32850,8415001022
32851,8415002004
32852,8412003007
32853,8412002009
32854,3109001014
32855,3103001020
32856,3106002015
32857,8411003003
32858,8402001033
32859,6006001011
32860,8419002098
32861,8419002083
32862,8419002068
32863,8419002057
32864,3403001015
32865,8399001002
32866,8399004002
32867,8388002057
32868,8388002038
32869,8388002036
32870,5102003025
32871,2521023004
32872,2521022011
32873,2520002016
32874,8415001007
32875,8429004049
32876,3109001006
32877,2718001005
32878,8429004075
32879,8429004062
32880,2838002002
32881,8429003007
32882,8429003006
32883,8419002011
32884,3403001006
32885,3403001014
32886,5101002026
32887,8438002017
32888,3108003004
32889,8432002024
32890,8402001059
32891,6006001008
32892,1002005009
32893,902004007
32894,902003025
32895,1006001007
32896,1006002024
32897,1911005012
32898,8305002018
32899,1908003017
32900,1911004003
32901,2502001011
32902,2502001001
32903,1911002013
32904,814031005
32905,2211002017
32906,2309001008
32907,2227002007
32908,203013001
32909,202004040
32910,406002003
32911,404023001
32912,503002006
32913,503003004
32914,505005005
32915,8309001007
32916,8309001019
32917,2109001031
32918,717001002
32919,803002004
32920,804002003
32921,817001003
32922,817001012
32923,8325001003
32924,8325001014
32925,8323001013
32926,2216002002
32927,2216002008
32928,8371002014
32929,2214003003
32930,2423001004
32931,8309002003
32932,707002015
32933,4409002011
32934,8323001008
32935,8323001032
32936,801005001
32937,801005008
32938,812021008
32939,103004009
32940,307061005
32941,301041003
32942,104002004
32943,104003014
32944,619023003
32945,8366001004
32946,8305002004
32947,2409001002
32948,203013013
32949,716001003
32950,716001016
32951,2302001010
32952,3018023013
32953,3018023012
32954,3018023000
32955,3017013000
32956,3017011009
32957,3016001016
32958,3017012002
32959,8408001013
32960,8435001027
32961,3018032000
32962,3018032008
32963,3017021000
32964,3017022007
32965,3017023005
32966,8305003019
32967,2307004010
32968,2307004002
32969,2307004021
32970,2307004023
32971,2307004018
32972,2309003002
32973,716001002
32974,716001004
32975,2216002030
32976,2216002027
32977,2216002013
32978,8322003001
32979,8322003000
32980,8322002029
32981,8323001051
32982,8310002019
32983,8310002000
32984,8323001082
32985,8323001001
32986,707001016
32987,627001010
32988,627002012
32989,705002001
32990,8429004043
32991,715003003
32992,3204001031
32993,8331003024
32994,8331003033
32995,8382002046
32996,2227001000
32997,8382001009
32998,817002045
32999,817001014
33000,817002017
33001,817002036
33002,817002041
33003,7707002044
33004,2606002020
33005,8380002020
33006,8381003005
33007,8423001099
33008,8391002032
33009,2924002028
33010,7001001045
33011,3201004009
33012,3201002000
33013,2521011000
33014,2831001003
33015,8330001025
33016,8330001032
33017,8330001043
33018,6609002019
33019,6610001027
33020,6610002005
33021,6610005014
33022,6610004004
33023,6610005002
33024,6611001003
33025,6611003002
33026,6611004019
33027,6611005015
33028,6611005007
33029,6611005000
33030,6611005006
33031,7001001025
33032,7001001017
33033,7001001021
33034,7001002039
33035,7004011005
33036,7004011049
33037,7004012016
33038,7004011010
33039,7004013020
33040,7004013007
33041,7004012011
33042,7004011060
33043,7005014005
33044,7005013004
33045,7005014031
33046,7005014043
33047,7005016030
33048,7005016026
33049,7001002032
33050,6610005019
33051,6504003024
33052,6504005021
33053,6504005018
33054,6504004013
33055,6504001005
33056,6504002009
33057,6505001013
33058,6505003003
33059,6505002010
33060,6505002005
33061,6503022031
33062,6504001001
33063,6605004003
33064,6605002013
33065,6608003008
33066,6608005007
33067,6305004007
33068,6302001029
33069,6302001025
33070,8351002005
33071,8351002006
33072,8428004023
33073,6302001023
33074,6305001004
33075,6305004000
33076,7301002000
33077,7301001013
33078,7301001011
33079,7305004015
33080,4909022033
33081,4910005003
33082,4910005006
33083,4909022015
33084,4908004007
33085,4909022045
33086,4909024010
33087,4909024018
33088,4909024015
33089,4804005008
33090,4801002032
33091,4801002037
33092,4802002016
33093,8343004008
33094,4503002014
33095,4503001046
33096,4401021006
33097,4402011004
33098,6914002007
33099,6914002009
33100,8343002021
33101,8342003008
33102,4605006002
33103,4312002031
33104,8342004015
33105,8342004003
33106,8437001013
33107,4304004013
33108,4304004012
33109,4304003016
33110,4308002010
33111,4313013008
33112,4313012006
33113,4313012004
33114,4313013005
33115,4313023004
33116,4605001006
33117,4603021004
33118,4313021009
33119,4313021005
33120,5203002015
33121,5204003011
33122,5204003013
33123,5204004015
33124,5203002000
33125,6914003011
33126,6914001009
33127,6914004006
33128,6915001002
33129,6118001025
33130,8350004011
33131,6406003013
33132,6201002017
33133,5704002016
33134,5703004012
33135,7113001010
33136,7114001001
33137,7302021012
33138,8371002027
33139,2214002002
33140,8056002048
33141,8310001004
33142,2521011014
33143,8310001012
33144,2222002012
33145,2305001008
33146,2518003017
33147,2315003004
33148,8368002012
33149,2804001007
33150,2507001006
33151,2507002003
33152,1301002019
33153,2507005015
33154,2505007021
33155,7115002004
33156,8432002081
33157,8342002006
33158,4305003006
33159,9800001032
33160,8305001028
33161,8435001030
33162,5204002000
33163,1007003019
33164,1007002015
33165,5502002105
33166,5501003021
33167,5501006036
33168,5502002128
33169,5502002019
33170,5501006003
33171,5502001038
33172,5502001049
33173,5502001059
33174,5501006014
33175,1405002012
33176,1408005025
33177,1613001001
33178,1610002010
33179,2207022004
33180,2207022009
33181,2206012003
33182,1604001019
33183,1406022009
33184,2106013006
33185,2106013015
33186,317004000
33187,8307004007
33188,8321002001
33189,1913013000
33190,1710002022
33191,1710002021
33192,1910001009
33193,1913012002
33194,1911001008
33195,1613004005
33196,1613001009
33197,1613003000
33198,1901001014
33199,1901001021
33200,2002001004
33201,6608002002
33202,7304003035
33203,6708001012
33204,7110002003
33205,7502001006
33206,201002006
33207,201002007
33208,6004003002
33209,4904001024
33210,6403005001
33211,5610003016
33212,6404002012
33213,7201001022
33214,7203004008
33215,7303001002
33216,7112003005
33217,6610004012
33218,6610004007
33219,7402004001
33220,6503021013
33221,5305013012
33222,5501004009
33223,8388002077
33224,5502001005
33225,5303001023
33226,7506004016
33227,5305032006
33228,7505003021
33229,7505003017
33230,7501003011
33231,7402003003
33232,7004023013
33233,7003024018
33234,7002001018
33235,7003012005
33236,3018012026
33237,8435001049
33238,5802001006
33239,5802001017
33240,5805014009
33241,5805023030
33242,8428003009
33243,8428004037
33244,3016001000
33245,8413002022
33246,8403001030
33247,8403002000
33248,4904001001
33249,4903001018
33250,4908001009
33251,5001003022
33252,4401022003
33253,8343001007
33254,4403004012
33255,5305011030
33256,5302001022
33257,4804002014
33258,4503001053
33259,8343006015
33260,8343002038
33261,8343002028
33262,6915002003
33263,8355002011
33264,6108001017
33265,4005002002
33266,4207005007
33267,8418002040
33268,4402012006
33269,8374002018
33270,2828001004
33271,8429004079
33272,1005005029
33273,8316005013
33274,1703005019
33275,1007005000
33276,1006003020
33277,7608021050
33278,1705002014
33279,7608021030
33280,1706002020
33281,1005004022
33282,1003001031
33283,1006004010
33284,5203004008
33285,5201001059
33286,4603011009
33287,4601001027
33288,1705004008
33289,1708002019
33290,8339001011
33291,4604001015
33292,4605001009
33293,8342002013
33294,8342001001
33295,4309001005
33296,4110003003
33297,1906011005
33298,1103001010
33299,1103001027
33300,1002004017
33301,1002004010
33302,2504005002
33303,1913013017
33304,2505002025
33305,1913013005
33306,2210001014
33307,2309002019
33308,2311001009
33309,812012003
33310,3201002031
33311,102013005
33312,305003010
33313,302003003
33314,8306002011
33315,8306002016
33316,8306003000
33317,303001001
33318,319002005
33319,612001006
33320,2205002017
33321,2213003000
33322,8368002005
33323,8371001006
33324,2225001009
33325,2407001002
33326,2407001008
33327,2414004000
33328,8423002001
33329,8323001048
33330,8326002026
33331,8422001029
33332,2421003000
33333,2415002012
33334,2421001012
33335,2435001001
33336,2435001031
33337,3511002004
33338,3602001007
33339,3907001004
33340,8395001002
33341,2413001012
33342,2423001001
33343,8330002037
33344,8330002018
33345,2434001025
33346,2420002001
33347,2435001009
33348,2434002010
33349,8395001014
33350,3901001007
33351,3901001008
33352,3907001008
33353,8381001001
33354,2434003019
33355,8330002028
33356,2413001006
33357,2414001011
33358,2413001011
33359,2422002014
33360,2420002011
33361,2420002013
33362,2416002009
33363,8423001108
33364,8326003018
33365,8326001002
33366,8422001048
33367,717001004
33368,715004000
33369,715006004
33370,802012002
33371,2517001043
33372,2516002010
33373,801001002
33374,812013001
33375,812011008
33376,804001002
33377,803003008
33378,803003006
33379,8422001056
33380,8422001073
33381,604001004
33382,1203003032
33383,1203003028
33384,1203004025
33385,1303002008
33386,1303004011
33387,208023007
33388,304001012
33389,207011012
33390,207011025
33391,207011022
33392,207012011
33393,208012011
33394,208014007
33395,208014001
33396,208013002
33397,208013019
33398,207012006
33399,208011018
33400,208011015
33401,303001005
33402,209021013
33403,209021020
33404,302004016
33405,302003013
33406,1007002004
33407,1007002011
33408,1007003004
33409,1007004001
33410,629001008
33411,629003010
33412,629003009
33413,629003012
33414,629002007
33415,630003001
33416,704002001
33417,704002017
33418,8325001024
33419,701011001
33420,714003000
33421,713002011
33422,8325002028
33423,8325002027
33424,8325002040
33425,710002022
33426,710002010
33427,901003002
33428,102012026
33429,102011004
33430,1704004013
33431,1706002003
33432,1706002008
33433,1705001020
33434,1705004005
33435,1705003020
33436,102013007
33437,105012006
33438,1005004012
33439,5302001010
33440,4914002030
33441,4914002013
33442,4914003014
33443,5302003027
33444,5302003000
33445,5302002006
33446,5302003026
33447,5302002014
33448,5302003009
33449,5302004054
33450,5302005025
33451,5302004056
33452,5302004045
33453,4912002004
33454,4912002003
33455,4912002019
33456,4912002012
33457,5302004018
33458,7506001010
33459,4912003011
33460,4912003009
33461,7506003012
33462,7506002025
33463,7506001034
33464,7506003013
33465,7506003010
33466,5303002000
33467,5303002009
33468,5303003000
33469,4803002011
33470,4804004029
33471,4804005019
33472,4804005013
33473,4804002020
33474,4805001021
33475,4804002015
33476,4804005002
33477,1301003044
33478,4804006000
33479,4804007006
33480,4804007010
33481,4801002040
33482,4801002005
33483,4801002013
33484,4802001003
33485,4802002001
33486,8343004015
33487,8343004010
33488,4503003016
33489,4401021013
33490,8343001026
33491,8343001018
33492,8343001009
33493,8343001015
33494,4401023009
33495,8343006029
33496,4401014004
33497,6915002024
33498,6915002020
33499,2206012007
33500,2106023007
33501,1303001003
33502,1607002000
33503,1607002001
33504,2101003012
33505,2215001004
33506,2215001008
33507,8323001073
33508,611001008
33509,102011006
33510,1005004013
33511,1005005031
33512,107012013
33513,204002012
33514,106001014
33515,8311001009
33516,8431002004
33517,8382002001
33518,2302001023
33519,2107003005
33520,2712001035
33521,2712001034
33522,3102001024
33523,8323001016
33524,2301001006
33525,626001002
33526,5611005009
33527,5611003017
33528,5202001001
33529,5201001056
33530,5201001057
33531,5201001011
33532,5201001025
33533,4607003005
33534,4607001006
33535,4607001003
33536,4603023004
33537,1705003016
33538,1705001017
33539,1705001011
33540,1701001008
33541,1710004001
33542,5206001049
33543,5205001008
33544,4603024001
33545,4603022003
33546,4603021014
33547,4602002021
33548,4601001003
33549,4601004008
33550,1707003024
33551,1707003025
33552,1706001015
33553,1909001020
33554,1909001029
33555,2001002003
33556,2001001014
33557,2001002015
33558,2002004013
33559,2002003011
33560,2104001013
33561,2211001001
33562,2211003002
33563,2004012019
33564,2004011009
33565,2227002001
33566,2211002019
33567,2209012003
33568,2210002001
33569,1910002010
33570,2212001014
33571,2207011002
33572,2229001002
33573,2229001001
33574,2229001009
33575,2209011006
33576,2229001011
33577,2228001001
33578,2206011002
33579,2206011000
33580,2206023007
33581,901004018
33582,202004021
33583,901004016
33584,901001025
33585,901004022
33586,901004024
33587,901004015
33588,901004027
33589,902001028
33590,107011015
33591,902005017
33592,1705004025
33593,1705004023
33594,1705004021
33595,1705004014
33596,1708003009
33597,901003021
33598,902001000
33599,902001010
33600,902001011
33601,902004011
33602,903001028
33603,1005004019
33604,1005004047
33605,1005005003
33606,1005005002
33607,1005005000
33608,1704003021
33609,6407001004
33610,6407001019
33611,6407001013
33612,6407001006
33613,6408001012
33614,6408001009
33615,6401001022
33616,6401001024
33617,6203005004
33618,6502004003
33619,6502004006
33620,6502003009
33621,6203005014
33622,6702001028
33623,6708001006
33624,6708002002
33625,5401021043
33626,5401021048
33627,5305014017
33628,5305021003
33629,5305014021
33630,5302002020
33631,5306003027
33632,5306002010
33633,5306002015
33634,5306002016
33635,5306003006
33636,5301002026
33637,5302005050
33638,5302005049
33639,5302005038
33640,5302005028
33641,5302005020
33642,5302005018
33643,5302004035
33644,4913002015
33645,4914002023
33646,4914002033
33647,4914002031
33648,4913003014
33649,4913003010
33650,4202001010
33651,4208001000
33652,4208001006
33653,8344002006
33654,8344003005
33655,8344002016
33656,4207003010
33657,4212002000
33658,4303001015
33659,8344002003
33660,8356002023
33661,8356002021
33662,8356002016
33663,8356002008
33664,8356001007
33665,3406001006
33666,3405001039
33667,3404001035
33668,8411002017
33669,3514001022
33670,3514001009
33671,8396002014
33672,8359001009
33673,8359003016
33674,8360001002
33675,3814001005
33676,3818002006
33677,8346004035
33678,4005001015
33679,8346001006
33680,4005002004
33681,8438002030
33682,8438002023
33683,8347003003
33684,8347003017
33685,8348003014
33686,8348003007
33687,4207001009
33688,4207001005
33689,7401003010
33690,7401002015
33691,7504001009
33692,7401001021
33693,7205001010
33694,7204002029
33695,7204002001
33696,7204002016
33697,7205001017
33698,7205002026
33699,7205002035
33700,7503002004
33701,7503002021
33702,7504001005
33703,7504001006
33704,7503002003
33705,7504003020
33706,7504002029
33707,7505004021
33708,7505004019
33709,7505004009
33710,7505003051
33711,7505003022
33712,7505003020
33713,7505003026
33714,7502001014
33715,4909012008
33716,4909012022
33717,5502002026
33718,5502002009
33719,5502002011
33720,5501001072
33721,3302002020
33722,8411003017
33723,8432002066
33724,5601001003
33725,6611001006
33726,6611002000
33727,403003012
33728,633032002
33729,4302005003
33730,4302005005
33731,8419002040
33732,8355002033
33733,7707002042
33734,7306002046
33735,902001020
33736,717002001
33737,7305004041
33738,4906001053
33739,8419001015
33740,3907001012
33741,1910002013
33742,8311004021
33743,1609002007
33744,1607002007
33745,2108001012
33746,2215001005
33747,8322001009
33748,2216002005
33749,706002018
33750,626001014
33751,702001007
33752,713001005
33753,1706001010
33754,901001002
33755,903001017
33756,202004002
33757,102012001
33758,902005023
33759,2306001001
33760,3301001003
33761,8431002003
33762,2924002030
33763,814033005
33764,3206002000
33765,2715001011
33766,2435002033
33767,2306006004
33768,4904001023
33769,2713001029
33770,7305004045
33771,8411002008
33772,6911004000
33773,5101002022
33774,4402022004
33775,8342004005
33776,4603013015
33777,9800001026
33778,8424002055
33779,7202003018
33780,8333001023
33781,1102002021
33782,1104001007
33783,7004022000
33784,7505003044
33785,711001004
33786,1203002023
33787,8356001009
33788,4603023002
33789,8432002038
33790,8309003007
33791,7307002039
33792,6204002013
33793,5401022003
33794,5401022004
33795,5401014011
33796,5305031044
33797,5305031052
33798,5305033056
33799,5305033055
33800,7403003009
33801,7404002000
33802,7404002002
33803,7404004001
33804,7504003001
33805,5305031049
33806,5305033057
33807,5305033041
33808,7403005007
33809,7005022000
33810,6605004002
33811,6608004004
33812,6608004002
33813,6503022002
33814,6502002007
33815,6502003001
33816,6203005010
33817,6203006011
33818,5705002023
33819,5607002016
33820,5608002029
33821,5611002000
33822,5610003006
33823,8388002222
33824,5401021014
33825,5401021009
33826,5401021051
33827,7401002007
33828,7503001022
33829,7205002036
33830,6103002014
33831,6809003008
33832,6809001004
33833,6308003012
33834,8350003000
33835,6606001005
33836,5601001028
33837,5702001036
33838,5702001005
33839,5702001025
33840,5702001027
33841,5601001016
33842,5608005006
33843,5608005015
33844,7114002022
33845,6805002025
33846,8348001010
33847,8425001045
33848,6911001012
33849,6903002022
33850,8424002019
33851,3006001006
33852,8434001044
33853,2925002007
33854,8411001026
33855,3301001006
33856,8390001002
33857,8391002041
33858,5202002022
33859,5202002002
33860,8388002128
33861,4610001008
33862,4606001007
33863,8342001018
33864,4309002013
33865,4605006008
33866,8358001008
33867,8345001015
33868,8425001003
33869,8345001016
33870,8425001052
33871,1710006024
33872,6905001009
33873,6910002001
33874,6910002010
33875,8430002045
33876,2610001001
33877,2610002032
33878,8314002000
33879,3907002006
33880,3906001005
33881,4307001001
33882,5501005004
33883,5206001062
33884,7707002058
33885,1007005015
33886,1004003013
33887,1005004018
33888,8316001018
33889,1913012018
33890,8315002007
33891,8316005001
33892,1710006004
33893,5205003032
33894,5201001018
33895,5201001022
33896,5201001023
33897,8388002068
33898,1913011029
33899,1006001000
33900,2506003019
33901,1906022026
33902,1907022010
33903,1906022020
33904,2503002012
33905,1904011027
33906,1104003001
33907,1512001006
33908,901003012
33909,901003004
33910,902001019
33911,8421001006
33912,2306002006
33913,1612001021
33914,1203004011
33915,1404004006
33916,1602003003
33917,2104002007
33918,2209021011
33919,2315006011
33920,2307003007
33921,2312004003
33922,1613002003
33923,1613002008
33924,1203001003
33925,8422001025
33926,2435002001
33927,3510001008
33928,8365002002
33929,2804001011
33930,8378002018
33931,1401002001
33932,1407021006
33933,1605012015
33934,1608005011
33935,1608005012
33936,8311001030
33937,2101003004
33938,2101002007
33939,4308001000
33940,701021000
33941,702002006
33942,610001012
33943,610001009
33944,8321002002
33945,8366001010
33946,8367002005
33947,206023014
33948,206021010
33949,204003015
33950,8380001011
33951,3106003020
33952,3104001001
33953,814021008
33954,701013012
33955,4314004000
33956,105012004
33957,105012008
33958,3510002001
33959,315011003
33960,632001002
33961,619011003
33962,7608034002
33963,4108002008
33964,4402022006
33965,812013003
33966,6103003000
33967,8355002059
33968,8314002013
33969,7501003001
33970,818002055
33971,2801001025
33972,104003001
33973,501001003
33974,7001001004
33975,8400001026
33976,801005016
33977,5804003006
33978,6201001015
33979,6201001014
33980,6201002009
33981,6201002014
33982,6112002004
33983,7501003008
33984,7203003023
33985,7112004052
33986,7112004044
33987,7112003000
33988,7112001024
33989,7302021004
33990,8378001004
33991,2715001012
33992,8391002002
33993,2222002011
33994,8310001005
33995,2827001008
33996,4601001018
33997,8368001024
33998,2804001008
33999,2507005009
34000,2424001014
34001,2519001002
34002,815002003
34003,2511002001
34004,2513003010
34005,8367001014
34006,2425002008
34007,2306006011
34008,2423002018
34009,4309001000
34010,4308002014
34011,4603021015
34012,4313011015
34013,4313011005
34014,4314002004
34015,4313021000
34016,4308002005
34017,4308002006
34018,4308002004
34019,4308002000
34020,4313022009
34021,4312002020
34022,4312002000
34023,4308002008
34024,4306002014
34025,6121001041
34026,8397001002
34027,6009003010
34028,6009004014
34029,6009004006
34030,6006001019
34031,6009002015
34032,6009002010
34033,6004001003
34034,6806002023
34035,5803001023
34036,5803001020
34037,5803001024
34038,5803001025
34039,5805011001
34040,5805013019
34041,6814001010
34042,6814001013
34043,7101001005
34044,7306003022
34045,5401012014
34046,7504003005
34047,7504001038
34048,5202003026
34049,5101001005
34050,7503003015
34051,7401004007
34052,7401004030
34053,7403002022
34054,7401002010
34055,7401002014
34056,7401002001
34057,7401001005
34058,7204002013
34059,7204002011
34060,7204002025
34061,7205002004
34062,7205002037
34063,7503001014
34064,7206002012
34065,7503001018
34066,7306003015
34067,7306003016
34068,7306002008
34069,7306002000
34070,7304004005
34071,7303001022
34072,7114003012
34073,7111002006
34074,7111002007
34075,7111002004
34076,7115001017
34077,7115001013
34078,7115001005
34079,7115001016
34080,6811005016
34081,6811003011
34082,6718001006
34083,6716002011
34084,6720001002
34085,6720001020
34086,6720002016
34087,6720003019
34088,6720003012
34089,3302002031
34090,8424002012
34091,8424002009
34092,8424002023
34093,5805023016
34094,5205002043
34095,5205001013
34096,5204003015
34097,5205001000
34098,5205002011
34099,5204002018
34100,5205002003
34101,5203003015
34102,5203003010
34103,5203002016
34104,5203002002
34105,5203002006
34106,5202002029
34107,5204002014
34108,5203001013
34109,5203001009
34110,5205003007
34111,5205003012
34112,5205003015
34113,5206001046
34114,5206001051
34115,5206001029
34116,5206001039
34117,5206001065
34118,5801001002
34119,5801001030
34120,6007001005
34121,6006002022
34122,6914003000
34123,4402012012
34124,6914001011
34125,6915001017
34126,8418001028
34127,6505002012
34128,8343001021
34129,6702001009
34130,6701002006
34131,6701001005
34132,8339001005
34133,4804001021
34134,3802002003
34135,3802002006
34136,3802002015
34137,3801001036
34138,3801001034
34139,8360002004
34140,1609001033
34141,8360003005
34142,5802002031
34143,5805023000
34144,5807002015
34145,6303001003
34146,6119002024
34147,8356001015
34148,6121001036
34149,7004022028
34150,4503004007
34151,4503003010
34152,6709002005
34153,6709002019
34154,1006004074
34155,9800001070
34156,7306002063
34157,8333001035
34158,715001008
34159,715004012
34160,715004011
34161,717002000
34162,1603002007
34163,8419001059
34164,902003023
34165,8345001022
34166,8345001018
34167,6915002030
34168,5201001033
34169,8425001054
34170,3404001004
34171,715003012
34172,5611001022
34173,8309001028
34174,8414001005
34175,7302014004
34176,3108001002
34177,321003005
34178,1101001016
34179,2515004019
34180,2519003006
34181,7206002026
34182,7503002009
34183,7504001000
34184,7503002000
34185,7504001026
34186,7504002001
34187,7504002002
34188,7504002026
34189,7505004035
34190,7505003040
34191,7505003047
34192,7505003038
34193,7502002001
34194,7502002011
34195,4909012016
34196,4914003005
34197,4913001009
34198,4910002009
34199,4910002015
34200,4911004014
34201,4911003023
34202,4910004029
34203,4910004024
34204,4910004033
34205,4910002001
34206,7307001012
34207,4911004022
34208,7501001011
34209,7306003026
34210,4303001001
34211,4309001012
34212,4304003008
34213,4903001025
34214,7305002037
34215,4909021013
34216,4909023030
34217,4909013005
34218,4909013003
34219,5101001050
34220,7404004005
34221,4909021019
34222,5002002011
34223,5301002017
34224,4804005017
34225,6403002017
34226,6403002013
34227,6403002003
34228,6403001007
34229,6406001001
34230,6404002024
34231,6405002028
34232,6405002027
34233,5609003003
34234,5609005001
34235,5609004011
34236,5609006002
34237,5609006010
34238,5609003017
34239,5609003019
34240,5609006015
34241,5608003004
34242,5608003007
34243,7003011009
34244,7003012002
34245,7003024011
34246,8426001013
34247,8426004002
34248,8426004021
34249,8426004001
34250,8426001016
34251,8438001017
34252,8438001016
34253,8438001026
34254,6806002014
34255,6716001003
34256,6711001014
34257,6711001017
34258,6711001026
34259,6716001012
34260,6716001014
34261,6716001008
34262,6810001017
34263,6810001014
34264,6810001011
34265,8349002006
34266,6810004024
34267,6810003001
34268,6811003001
34269,6716002009
34270,6809002026
34271,6809001035
34272,6811002001
34273,6809004026
34274,8346002017
34275,8346004060
34276,6121001035
34277,8399005005
34278,8399003001
34279,8399005003
34280,8399004009
34281,8399003012
34282,8400002016
34283,8398003000
34284,4909021009
34285,4908002019
34286,4908004014
34287,4908001010
34288,5001003015
34289,5001001007
34290,4701001033
34291,4701002009
34292,8388002012
34293,8388002037
34294,8388002035
34295,5102003029
34296,5103004045
34297,8388002026
34298,5102003002
34299,5102003012
34300,5101002064
34301,5101002059
34302,5101002023
34303,5101002011
34304,5101002042
34305,5101002039
34306,5101002041
34307,5101001043
34308,5101001048
34309,5101001025
34310,5101001012
34311,5103002028
34312,4804003011
34313,4604002006
34314,4605004017
34315,4605004021
34316,4605002012
34317,4605003000
34318,4604001014
34319,4604003002
34320,4604002011
34321,4604002000
34322,4604001007
34323,4603024008
34324,4604003000
34325,4603022008
34326,4605003023
34327,4604004000
34328,4604003005
34329,4606001009
34330,4603011006
34331,4606001021
34332,8339001008
34333,4602002016
34334,4601004002
34335,4601003010
34336,4603022004
34337,4601004004
34338,4205001011
34339,4206001013
34340,8345001026
34341,6805001007
34342,6805002012
34343,6503012016
34344,6503012013
34345,6117001000
34346,4401012005
34347,4402014014
34348,6103003033
34349,4401022009
34350,3801001023
34351,3802002012
34352,8360002001
34353,8360002010
34354,5703002016
34355,5803001010
34356,5807002013
34357,6305002002
34358,7005021014
34359,4602001011
34360,4503003023
34361,4408001015
34362,8360001007
34363,6706002010
34364,6708002017
34365,4602002028
34366,4905002006
34367,4905002015
34368,4903001007
34369,4908005009
34370,4909023022
34371,4909023024
34372,4909023020
34373,207022013
34374,1708002003
34375,1001002005
34376,1202003019
34377,105031013
34378,105031011
34379,1002004020
34380,1001004015
34381,1003004017
34382,1203004006
34383,1101001019
34384,317003003
34385,1303003031
34386,302004019
34387,1006004035
34388,1006004039
34389,1103005020
34390,1103003001
34391,1103001030
34392,1204002005
34393,1401001007
34394,207022010
34395,8318001000
34396,8318002000
34397,1503007000
34398,310002001
34399,1502001002
34400,1601001004
34401,1405002006
34402,2507002002
34403,8430001024
34404,8432001013
34405,8413004007
34406,1101003002
34407,1710002024
34408,1101005008
34409,1101005013
34410,1105021010
34411,8315001002
34412,1002003017
34413,1101005005
34414,8306003013
34415,1402001010
34416,1302001016
34417,1103003018
34418,1404005032
34419,1404005028
34420,1505013011
34421,1507004013
34422,1507001005
34423,1502003005
34424,1405001022
34425,2214002011
34426,204002004
34427,1005004002
34428,6606003001
34429,6202002011
34430,5607002040
34431,5611002015
34432,7402002007
34433,7403002019
34434,7504002028
34435,6812004003
34436,8388002078
34437,8388002162
34438,5002002001
34439,5002002024
34440,5103003006
34441,5003002007
34442,4914001013
34443,4914003000
34444,5003002005
34445,7004022018
34446,7004021029
34447,7003024035
34448,7003022010
34449,7003013008
34450,7003013018
34451,4911004003
34452,6704001035
34453,6704001034
34454,6707001018
34455,6301001025
34456,6117002009
34457,7101001004
34458,6813001012
34459,4911001005
34460,5303001005
34461,6118001005
34462,6701001000
34463,6118001000
34464,6702001029
34465,8428004010
34466,710001007
34467,6810004004
34468,7109001027
34469,6709002003
34470,3017012003
34471,3017012000
34472,3017011010
34473,8340001003
34474,4409002018
34475,6707002004
34476,8305003012
34477,8355001034
34478,8357001005
34479,4004001000
34480,8418001001
34481,4303001002
34482,8418001030
34483,2605001002
34484,2714001028
34485,1801005018
34486,2705001007
34487,2607001011
34488,2518002014
34489,2514004002
34490,2514004018
34491,2514004016
34492,2712001043
34493,2516002002
34494,2515003000
34495,2518003007
34496,8374001017
34497,8370001006
34498,2827002000
34499,3301004073
34500,8390004001
34501,3206002019
34502,8391001097
34503,1907011000
34504,2518003004
34505,2827002013
34506,8374001022
34507,8382001002
34508,2831001000
34509,3206002013
34510,5306003018
34511,5306003010
34512,5306002004
34513,5306002001
34514,5306003024
34515,5306003013
34516,5306003025
34517,5301002028
34518,5306001006
34519,5301002007
34520,5301002033
34521,5301001011
34522,5302005006
34523,5302004003
34524,5302004002
