OBJECTID,TRACT,GEOID,P0010001,P0010002,P0010003,P0010004,P0010005,P0010006,P0010007,P0010008,P0020002,P0020005,P0020006,P0020007,P0020008,P0020009,P0020010,P0030001,P0030003,P0030004,P0030005,P0030006,P0030007,P0030008,P0040002,P0040005,P0040006,P0040007,P0040008,P0040009,P0040010,H0010001,H0010002,H0010003,ALAND,AWATER,STUSAB,SUMLEV,GEOCODE,STATE,NAME,POP100,HU100,P0010009,P0010010,P0010011,P0010012,P0010013,P0010014,P0010015,P0010016,P0010017,P0010018,P0010019,P0010020,P0010021,P0010022,P0010023,P0010024,P0010025,P0010026,P0010027,P0010028,P0010029,P0010030,P0010031,P0010032,P0010033,P0010034,P0010035,P0010036,P0010037,P0010038,P0010039,P0010040,P0010041,P0010042,P0010043,P0010044,P0010045,P0010046,P0010047,P0010048,P0010049,P0010050,P0010051,P0010052,P0010053,P0010054,P0010055,P0010056,P0010057,P0010058,P0010059,P0010060,P0010061,P0010062,P0010063,P0010064,P0010065,P0010066,P0010067,P0010068,P0010069,P0010070,P0010071,P0020001,P0020003,P0020004,P0020011,P0020012,P0020013,P0020014,P0020015,P0020016,P0020017,P0020018,P0020019,P0020020,P0020021,P0020022,P0020023,P0020024,P0020025,P0020026,P0020027,P0020028,P0020029,P0020030,P0020031,P0020032,P0020033,P0020034,P0020035,P0020036,P0020037,P0020038,P0020039,P0020040,P0020041,P0020042,P0020043,P0020044,P0020045,P0020046,P0020047,P0020048,P0020049,P0020050,P0020051,P0020052,P0020053,P0020054,P0020055,P0020056,P0020057,P0020058,P0020059,P0020060,P0020061,P0020062,P0020063,P0020064,P0020065,P0020066,P0020067,P0020068,P0020069,P0020070,P0020071,P0020072,P0020073,P0030002,P0030009,P0030010,P0030011,P0030012,P0030013,P0030014,P0030015,P0030016,P0030017,P0030018,P0030019,P0030020,P0030021,P0030022,P0030023,P0030024,P0030025,P0030026,P0030027,P0030028,P0030029,P0030030,P0030031,P0030032,P0030033,P0030034,P0030035,P0030036,P0030037,P0030038,P0030039,P0030040,P0030041,P0030042,P0030043,P0030044,P0030045,P0030046,P0030047,P0030048,P0030049,P0030050,P0030051,P0030052,P0030053,P0030054,P0030055,P0030056,P0030057,P0030058,P0030059,P0030060,P0030061,P0030062,P0030063,P0030064,P0030065,P0030066,P0030067,P0030068,P0030069,P0030070,P0030071,P0040001,P0040003,P0040004,P0040011,P0040012,P0040013,P0040014,P0040015,P0040016,P0040017,P0040018,P0040019,P0040020,P0040021,P0040022,P0040023,P0040024,P0040025,P0040026,P0040027,P0040028,P0040029,P0040030,P0040031,P0040032,P0040033,P0040034,P0040035,P0040036,P0040037,P0040038,P0040039,P0040040,P0040041,P0040042,P0040043,P0040044,P0040045,P0040046,P0040047,P0040048,P0040049,P0040050,P0040051,P0040052,P0040053,P0040054,P0040055,P0040056,P0040057,P0040058,P0040059,P0040060,P0040061,P0040062,P0040063,P0040064,P0040065,P0040066,P0040067,P0040068,P0040069,P0040070,P0040071,P0040072,P0040073,P0050001,P0050002,P0050003,P0050004,P0050005,P0050006,P0050007,P0050008,P0050009,P0050010,SHAPEAREA,SHAPELEN
119,007407,11001007407,3491,3356,123,3151,11,23,5,43,109,117,3117,9,22,5,20,2591,107,2324,11,17,0,43,86,102,2298,9,16,0,20,1570,1450,120,608700,0,DC,140,11001007407,11,Census Tract 74.07,3491,1570,135,113,28,1,3,0,9,25,5,0,37,0,0,2,0,3,0,17,13,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3491,3382,3290,92,77,28,1,3,0,1,24,5,0,13,0,0,0,0,2,0,15,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2502,89,70,21,1,3,0,5,13,1,0,21,0,0,2,0,3,0,15,11,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2591,2505,2445,60,47,21,1,3,0,0,13,1,0,6,0,0,0,0,2,0,13,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,6,0,0
120,007408,11001007408,2867,2776,25,2726,5,2,1,17,17,23,2723,5,1,1,10,1884,25,1793,4,1,1,7,13,23,1790,4,0,1,2,1205,1071,134,372349,0,DC,140,11001007408,11,Census Tract 74.08,2867,1205,91,69,33,0,0,0,0,24,3,2,7,0,0,0,0,0,0,22,19,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2867,2850,2763,87,68,33,0,0,0,0,24,3,2,6,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1831,53,40,17,0,0,0,0,11,3,2,7,0,0,0,0,0,0,13,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1884,1871,1820,51,39,17,0,0,0,0,11,3,2,6,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,28,0,0,28,0,0
121,007409,11001007409,3835,3699,37,3609,12,8,1,32,80,31,3576,10,8,0,9,2579,24,2424,6,5,1,24,48,24,2405,4,5,0,6,1613,1566,47,404873,5767,DC,140,11001007409,11,Census Tract 74.09,3835,1613,136,100,40,3,1,0,2,27,3,1,20,0,0,2,0,1,0,32,15,5,0,2,1,0,4,3,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,3835,3755,3634,121,90,40,3,1,0,1,26,3,1,14,0,0,1,0,0,0,29,15,5,0,2,0,0,2,3,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2484,95,65,21,3,1,0,2,20,3,0,13,0,0,1,0,1,0,27,15,3,0,0,0,0,4,3,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2579,2531,2444,87,60,21,3,1,0,1,20,3,0,11,0,0,0,0,0,0,25,15,3,0,0,0,0,2,3,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,007502,11001007502,4687,4549,69,4415,10,15,0,40,103,62,4382,6,15,0,17,3418,67,3213,9,7,0,22,66,61,3195,6,7,0,9,1997,1767,230,648317,0,DC,140,11001007502,11,Census Tract 75.02,4687,1997,138,120,50,3,5,0,8,20,1,0,29,0,0,4,0,0,0,16,13,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4687,4584,4482,102,88,50,2,5,0,0,20,1,0,10,0,0,0,0,0,0,14,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3318,100,87,35,1,2,0,1,18,1,0,25,0,0,4,0,0,0,11,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3418,3352,3278,74,64,35,0,2,0,0,18,1,0,8,0,0,0,0,0,0,10,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,334,0,0,334,0,0,0,0,0,0,0
123,007503,11001007503,2528,2390,131,2209,11,17,1,21,85,121,2193,4,14,1,6,1808,121,1548,6,15,1,21,67,111,1532,4,12,1,6,1152,1007,145,515179,0,DC,140,11001007503,11,Census Tract 75.03,2528,1152,138,124,33,3,12,0,16,21,12,0,25,0,0,0,0,0,2,11,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2528,2443,2339,104,97,33,3,12,0,1,21,12,0,15,0,0,0,0,0,0,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1712,96,89,27,2,0,0,16,15,8,0,20,0,0,0,0,0,1,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1808,1741,1666,75,68,27,2,0,0,1,15,8,0,15,0,0,0,0,0,0,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,36,0,0,0,0,0,36,0,0,36,0,0
124,007504,11001007504,2730,2604,86,2453,5,16,0,44,82,76,2435,5,16,0,16,1960,77,1753,5,13,0,27,46,70,1743,5,13,0,15,1321,1125,196,764081,0,DC,140,11001007504,11,Census Tract 75.04,2730,1321,126,113,46,0,10,2,8,16,4,2,18,0,0,0,3,4,0,9,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2730,2648,2548,100,92,43,0,6,2,1,16,4,2,14,0,0,0,3,1,0,5,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1875,85,79,30,0,5,2,5,10,0,2,18,0,0,0,3,4,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1960,1914,1846,68,65,27,0,5,2,1,10,0,2,14,0,0,0,3,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,84,0,0,84,0,0
125,007601,11001007601,4693,4466,266,4094,14,23,2,67,162,247,4058,11,21,0,22,3704,232,3218,11,20,0,52,123,218,3186,11,18,0,18,2350,2046,304,1115359,141529,DC,140,11001007601,11,Census Tract 76.01,4693,2350,227,198,68,6,14,0,31,24,17,0,29,0,0,9,0,0,0,23,13,3,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,4693,4531,4359,172,149,65,5,11,0,5,23,17,0,18,0,0,5,0,0,0,20,13,3,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,3533,171,150,49,6,7,0,20,23,7,0,29,0,0,9,0,0,0,20,13,3,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3704,3581,3451,130,113,48,5,4,0,4,22,7,0,18,0,0,5,0,0,0,17,13,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,16,0,0,0,16,86,0,0,86,0,0
126,007603,11001007603,4185,3985,257,3638,8,18,1,63,121,248,3618,6,16,0,26,3503,204,3070,8,17,1,47,96,195,3056,6,15,0,19,2374,2175,199,1226616,0,DC,140,11001007603,11,Census Tract 76.03,4185,2374,200,171,61,11,4,0,23,23,9,0,36,0,0,2,0,0,2,28,11,5,0,3,0,0,6,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4185,4064,3914,150,131,57,9,3,0,6,23,9,0,24,0,0,0,0,0,0,19,11,2,0,3,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3347,156,136,42,9,4,0,22,23,2,0,32,0,0,0,0,0,2,20,9,5,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3503,3407,3291,116,103,39,9,3,0,6,23,2,0,21,0,0,0,0,0,0,13,9,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,8,0,0
127,007604,11001007604,3803,3599,226,3278,14,19,1,61,126,209,3251,13,19,1,23,3083,186,2660,11,19,1,52,95,169,2648,10,19,1,21,2056,1835,221,1369580,0,DC,140,11001007604,11,Census Tract 76.04,3803,2056,204,168,58,4,9,1,23,31,1,0,35,0,1,2,2,1,0,36,30,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3803,3677,3516,161,128,58,4,9,0,0,29,1,0,24,0,1,0,2,0,0,33,27,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2929,154,123,33,2,7,0,16,31,1,0,29,0,1,2,0,1,0,31,25,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3083,2988,2868,120,91,33,2,7,0,0,29,1,0,18,0,1,0,0,0,0,29,23,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,32,0,0,32,0,0
128,007605,11001007605,3663,3530,81,3360,30,28,0,31,80,76,3336,19,28,0,14,2862,80,2630,23,25,0,25,47,75,2616,19,25,0,14,1834,1669,165,453794,0,DC,140,11001007605,11,Census Tract 76.05,3663,1834,133,109,45,2,3,1,3,20,11,0,20,0,0,0,0,4,0,21,12,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3663,3583,3473,110,87,37,1,3,1,1,20,10,0,10,0,0,0,0,4,0,20,12,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2783,79,61,27,2,3,1,2,13,2,0,10,0,0,0,0,1,0,15,6,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2862,2815,2749,66,49,26,1,3,1,1,13,1,0,2,0,0,0,0,1,0,14,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,96,0,0,96,0,0
129,007703,11001007703,5227,5016,86,4703,28,8,5,186,263,68,4672,16,8,3,26,3819,71,3437,22,3,5,130,179,61,3421,10,3,3,17,2418,2162,256,1017741,1059,DC,140,11001007703,11,Census Tract 77.03,5227,2418,211,179,43,1,0,2,17,71,1,1,36,0,0,2,4,1,0,28,13,3,0,6,0,0,2,0,1,0,1,0,1,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5227,4964,4793,171,145,41,1,0,0,5,71,0,1,21,0,0,0,4,1,0,23,12,1,0,6,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3668,151,128,31,1,0,0,10,53,1,1,26,0,0,0,4,1,0,23,12,3,0,2,0,0,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3819,3640,3515,125,106,29,1,0,0,5,53,0,1,12,0,0,0,4,1,0,19,12,1,0,2,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,42,0,0,42,0,0
130,007707,11001007707,3927,3802,72,3616,10,10,1,93,159,59,3577,10,9,1,15,2970,63,2727,6,10,0,63,111,53,2700,6,9,0,11,1757,1621,136,842851,0,DC,140,11001007707,11,Census Tract 77.07,3927,1757,125,97,39,4,0,0,6,24,6,0,13,0,0,0,0,5,0,22,15,1,0,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,6,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3927,3768,3671,97,75,37,2,0,0,3,19,3,0,8,0,0,0,0,3,0,17,13,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2869,101,81,28,4,0,0,6,21,5,0,12,0,0,0,0,5,0,16,9,1,0,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2970,2859,2779,80,66,28,2,0,0,3,19,3,0,8,0,0,0,0,3,0,11,7,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,24,0,0,24,0,0
131,007708,11001007708,2574,2510,29,2422,21,10,1,27,52,27,2403,21,10,1,7,1900,25,1786,17,8,0,17,30,23,1777,17,8,0,7,1275,1105,170,745809,129100,DC,140,11001007708,11,Census Tract 77.08,2574,1275,64,59,21,0,0,0,2,17,7,0,12,0,0,0,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2574,2522,2469,53,51,21,0,0,0,0,17,7,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853,47,43,17,0,0,0,2,12,3,0,9,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,1870,1832,38,36,17,0,0,0,0,12,3,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,007709,11001007709,2072,2006,91,1874,7,9,0,25,70,74,1855,6,9,0,7,1643,73,1495,7,9,0,16,50,56,1482,6,9,0,4,1096,1003,93,828872,82685,DC,140,11001007709,11,Census Tract 77.09,2072,1096,66,52,18,0,1,0,3,10,4,2,10,0,0,0,3,1,0,12,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2072,2002,1951,51,42,18,0,1,0,1,10,4,2,3,0,0,0,3,0,0,9,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,43,35,13,0,1,0,3,7,4,2,3,0,0,0,1,1,0,6,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1643,1593,1557,36,32,13,0,1,0,1,7,4,2,3,0,0,0,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8,0,0,0,8,18,0,0,18,0,0
133,007803,11001007803,4590,4354,152,4003,8,16,1,174,271,125,3975,8,13,1,36,3540,138,3101,3,15,1,117,190,113,3082,3,12,1,23,2301,2060,241,986677,3755,DC,140,11001007803,11,Census Tract 78.03,4590,2301,236,213,63,6,3,0,27,43,12,7,44,1,0,3,4,0,0,16,11,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4590,4319,4158,161,149,60,0,2,0,0,41,12,7,22,0,0,1,4,0,0,11,7,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3375,165,155,42,6,3,0,18,35,8,5,31,1,0,2,4,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3540,3350,3234,116,113,42,0,2,0,0,33,8,5,19,0,0,0,4,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,95,0,0,0,0,0,95,0,0,95,0,0
134,007804,11001007804,3499,3370,75,3200,21,14,0,60,117,65,3175,15,14,0,21,2674,66,2442,13,14,0,42,82,61,2424,13,14,0,15,1421,1209,212,838428,5705,DC,140,11001007804,11,Census Tract 78.04,3499,1421,129,116,39,0,2,0,23,23,6,2,20,0,0,0,0,1,0,12,6,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3499,3382,3290,92,81,39,0,2,0,0,20,6,2,12,0,0,0,0,0,0,10,5,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2577,97,88,26,0,0,0,22,23,4,2,10,0,0,0,0,1,0,9,3,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2674,2592,2527,65,58,26,0,0,0,0,20,4,2,6,0,0,0,0,0,0,7,2,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,276,0,0,276,0,26,0,0,26,0,0
135,007806,11001007806,3457,3340,124,3064,23,9,4,116,194,104,3019,22,9,4,6,2888,105,2589,19,9,4,88,143,85,2563,19,9,4,5,1122,988,134,671434,0,DC,140,11001007806,11,Census Tract 78.06,3457,1122,117,103,21,8,2,0,10,37,7,0,15,0,0,0,0,2,1,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3457,3263,3164,99,86,21,8,2,0,3,36,7,0,9,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2814,74,68,17,0,0,0,9,24,2,0,15,0,0,0,0,0,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2888,2745,2685,60,55,17,0,0,0,3,24,2,0,9,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012,0,0,0,0,0,1012,0,0,1012,0,0
136,007807,11001007807,2114,2048,50,1909,7,15,0,67,120,36,1888,4,14,0,9,1622,48,1444,7,12,0,54,100,34,1433,4,11,0,6,926,781,145,522749,0,DC,140,11001007807,11,Census Tract 78.07,2114,926,66,61,9,0,2,0,22,14,4,0,10,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2114,1994,1951,43,38,9,0,2,0,2,12,4,0,9,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1565,57,53,9,0,2,0,21,11,0,0,10,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1622,1522,1488,34,30,9,0,2,0,1,9,0,0,9,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,1,0,0,34,0,0,34,0,0
