,area,city code,use internet at home,household id,household size,employment,education, hispanic,race,internet service provider,high-speed service,satellite,dial-up,other internet service,mobile data plan internet,dont need internet,cant afford internet,internet not available in area,no device for internet,no internet for other reason,internet comm with doctor,research health info online,electronic health monitoring,access health records online,would buy internet if lower price,use internet for online classes,state,county
1546,0,0,1,910008491820057,2,5,39,2,1,5,2,2,2,2,1,-1,-1,-1,-1,-1,1,2,2,2,-1,-1,17,0
1547,0,0,1,910008491820057,2,1,39,2,1,5,2,2,2,2,1,-1,-1,-1,-1,-1,1,2,2,2,-1,2,17,0
1548,0,0,1,671026100301203,4,1,42,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,2,-1,-1,17,0
1549,0,0,1,671026100301203,4,1,44,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,2,-1,1,17,0
1550,0,0,1,671026100301203,4,-1,-1,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,2,-1,-1,17,0
1551,0,0,1,001105563710093,3,1,40,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
1552,0,0,1,001105563710093,3,1,40,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
1553,0,0,1,001105563710093,3,1,39,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
1554,0,0,1,910000161532447,3,1,39,2,2,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
1555,0,0,1,910000161532447,3,-1,-1,2,2,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
1556,0,0,1,910000161532447,3,1,41,2,2,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
1557,0,0,2,021027794103201,1,5,35,2,1,-1,-1,-1,-1,-1,1,2,1,2,2,2,2,2,2,2,1,2,17,0
1558,16980,0,1,808153576710088,4,1,40,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,17,0
1559,16980,0,1,808153576710088,4,1,40,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,17,0
1560,16980,0,1,808153576710088,4,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,1,17,0
1561,16980,0,1,808153576710088,4,7,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,17,0
1562,16980,0,1,303153296710318,6,7,40,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
1563,16980,0,1,303153296710318,6,1,39,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
1564,16980,0,1,303153296710318,6,1,40,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
1565,16980,0,1,303153296710318,6,7,36,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
1566,16980,0,1,303153296710318,6,-1,-1,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
1567,16980,0,1,303153296710318,6,-1,-1,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
1568,16980,1,1,535037844107351,2,5,39,2,4,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,2,-1,2,17,0
1569,16980,1,1,535037844107351,2,5,41,2,4,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,2,-1,-1,17,0
1570,16980,1,2,787530453341501,3,1,39,1,1,-1,-1,-1,-1,-1,-1,1,1,2,1,2,-1,-1,-1,-1,2,-1,17,0
1571,16980,1,2,787530453341501,3,1,39,1,1,-1,-1,-1,-1,-1,-1,1,1,2,1,2,-1,-1,-1,-1,2,-1,17,0
1572,16980,1,2,787530453341501,3,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,2,1,2,-1,-1,-1,-1,2,-1,17,0
1573,16980,0,1,304154588710468,2,1,44,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,2,2,1,-1,-1,17,0
1574,16980,0,1,304154588710468,2,1,45,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,2,2,1,-1,2,17,0
1575,16980,0,1,768630313971501,3,1,39,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,2,17,0
1576,16980,0,1,768630313971501,3,1,40,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,17,0
1577,16980,0,1,768630313971501,3,1,40,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,17,0
1578,16980,0,1,191673056310738,7,1,44,2,4,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,2,17,0
1579,16980,0,1,191673056310738,7,1,45,2,4,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,17,0
1580,16980,0,1,191673056310738,7,1,41,2,4,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,17,0
1581,16980,0,1,191673056310738,7,1,42,2,4,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,17,0
1582,16980,0,1,191673056310738,7,5,43,2,4,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,17,0
1583,16980,0,1,191673056310738,7,5,39,2,4,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,17,0
1584,16980,0,1,710508351299157,3,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,2,17,0
1585,16980,0,1,710508351299157,3,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,17,0
1586,16980,0,1,710508351299157,3,7,40,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,17,0
1587,16980,1,1,153970414073724,1,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,2,-1,2,17,0
1588,16980,1,2,010715943274743,1,5,39,2,4,-1,-1,-1,-1,-1,-1,1,2,2,2,2,-1,-1,-1,-1,2,-1,17,0
1589,16980,0,1,543057586109841,5,1,40,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
1590,16980,0,1,543057586109841,5,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
1591,16980,0,1,543057586109841,5,-1,-1,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
1592,16980,0,1,543057586109841,5,-1,-1,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
1593,16980,1,1,867679701095105,2,1,40,1,6,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,2,17,0
1594,16980,1,1,867679701095105,2,1,43,1,6,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,17,0
1595,16980,1,2,603161930710837,5,1,39,1,1,-1,-1,-1,-1,-1,2,1,1,2,1,2,2,2,2,2,2,2,17,0
1596,16980,1,2,603161930710837,5,7,39,1,1,-1,-1,-1,-1,-1,2,1,1,2,1,2,2,2,2,2,2,-1,17,0
1597,16980,1,2,603161930710837,5,7,33,1,1,-1,-1,-1,-1,-1,2,1,1,2,1,2,2,2,2,2,2,-1,17,0
1598,16980,1,2,603161930710837,5,7,43,1,1,-1,-1,-1,-1,-1,2,1,1,2,1,2,2,2,2,2,2,-1,17,0
1599,16980,1,2,603161930710837,5,7,39,1,1,-1,-1,-1,-1,-1,2,1,1,2,1,2,2,2,2,2,2,-1,17,0
1600,16980,0,1,191073066310731,5,1,39,1,1,1,2,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,1,17,0
1601,16980,0,1,191073066310731,5,1,33,1,1,1,2,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
1602,16980,0,1,191073066310731,5,1,38,1,1,1,2,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
1603,16980,0,1,191073066310731,5,-1,-1,1,1,1,2,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
1604,16980,0,1,191073066310731,5,-1,-1,1,1,1,2,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
1605,16980,1,1,010716103091946,4,1,44,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,2,17,0
1606,16980,1,1,010716103091946,4,1,46,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,17,0
1607,16980,1,1,010716103091946,4,-1,-1,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,17,0
1608,16980,0,2,303163291710918,3,5,39,2,2,-1,-1,-1,-1,-1,2,1,2,2,2,2,2,2,2,2,2,-1,17,0
1609,16980,0,2,303163291710918,3,5,39,2,2,-1,-1,-1,-1,-1,2,1,2,2,2,2,2,2,2,2,2,-1,17,0
1610,16980,0,2,303163291710918,3,1,39,2,2,-1,-1,-1,-1,-1,2,1,2,2,2,2,2,2,2,2,2,2,17,0
1611,16980,0,1,169130312013789,4,1,41,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,1,17,0
1612,16980,0,1,169130312013789,4,7,34,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
1613,16980,0,1,169130312013789,4,1,34,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
1614,16980,0,1,169130312013789,4,1,41,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
1615,16980,0,1,503165332710444,4,7,44,2,4,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
1616,16980,0,1,503165332710444,4,1,44,2,4,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
1617,16980,0,1,503165332710444,4,-1,-1,2,4,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
1618,16980,0,1,503165332710444,4,-1,-1,2,4,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
1619,16980,1,1,531573065410433,4,1,43,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
1620,16980,1,1,531573065410433,4,1,34,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
1621,16980,1,1,531573065410433,4,-1,-1,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
1622,16980,1,1,531573065410433,4,-1,-1,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
1623,16980,1,1,133341070654535,3,1,40,1,2,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
1624,16980,1,1,133341070654535,3,1,43,2,2,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
1625,16980,1,1,133341070654535,3,1,40,1,2,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
1626,16980,1,1,010600861657487,2,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,2,-1,2,17,0
1627,16980,1,1,010600861657487,2,1,43,2,8,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,2,-1,-1,17,0
1628,16980,1,1,171909100508663,1,1,44,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
1629,16980,1,1,604067107109881,2,5,40,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
1630,16980,1,1,604067107109881,2,1,41,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
1631,16980,1,1,677249301346107,1,1,43,2,1,1,1,2,2,2,2,-1,-1,-1,-1,-1,1,1,2,1,-1,1,17,0
1632,16980,0,1,789390133281601,3,1,43,2,4,1,1,2,2,2,2,-1,-1,-1,-1,-1,1,1,2,1,-1,1,17,0
1633,16980,0,1,789390133281601,3,1,43,2,4,1,1,2,2,2,2,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,17,0
1634,16980,0,1,789390133281601,3,-1,-1,2,4,1,1,2,2,2,2,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,17,0
1635,16980,1,2,710708351609157,1,5,43,1,1,-1,-1,-1,-1,-1,-1,1,2,2,2,2,-1,-1,-1,-1,2,-1,17,0
1636,16980,1,2,010717015835967,1,5,45,1,1,-1,-1,-1,-1,-1,-1,1,2,2,2,2,-1,-1,-1,-1,2,-1,17,0
1637,16980,1,1,770870838581701,1,1,43,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,1,-1,2,17,0
1638,16980,0,1,006179133710990,1,1,40,2,2,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,2,17,0
1639,16980,0,1,237884701857108,1,5,40,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
1640,16980,1,2,134371070742754,3,5,40,2,2,-1,-1,-1,-1,-1,1,1,1,2,2,2,2,2,2,2,2,-1,17,0
1641,16980,1,2,134371070742754,3,1,44,2,2,-1,-1,-1,-1,-1,1,1,1,2,2,2,2,2,2,2,2,2,17,0
1642,16980,1,2,134371070742754,3,-1,-1,2,2,-1,-1,-1,-1,-1,1,1,1,2,2,2,2,2,2,2,2,-1,17,0
1643,16980,1,2,304174585710568,1,5,36,2,2,-1,-1,-1,-1,-1,-1,2,2,2,2,1,-1,-1,-1,-1,2,-1,17,0
1644,16980,0,1,303153296710318,4,1,41,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,2,-1,2,17,0
1645,16980,0,1,303153296710318,4,7,37,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,2,-1,-1,17,0
1646,16980,0,1,303153296710318,4,1,40,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,2,-1,-1,17,0
1647,16980,0,1,303153296710318,4,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,2,-1,-1,17,0
1648,16980,0,1,707150937581501,5,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,1,1,-1,2,17,0
1649,16980,0,1,707150937581501,5,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,17,0
1650,16980,0,1,707150937581501,5,-1,-1,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,17,0
1651,16980,0,1,707150937581501,5,-1,-1,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,17,0
1652,16980,0,1,707150937581501,5,-1,-1,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,17,0
1653,16980,0,1,351075051910877,1,5,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,2,2,1,-1,2,17,0
1654,16980,0,1,717870838581501,2,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,2,17,0
1655,16980,0,1,717870838581501,2,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,17,0
1656,16980,0,1,303153297710418,4,5,39,2,2,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,1,-1,-1,17,0
1657,16980,0,1,303153297710418,4,5,39,2,2,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,1,-1,-1,17,0
1658,16980,0,1,303153297710418,4,1,39,2,2,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,1,-1,2,17,0
1659,16980,0,1,303153297710418,4,-1,-1,2,2,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,1,-1,-1,17,0
1660,16980,0,1,758390133281501,5,1,40,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,1,-1,-1,17,0
1661,16980,0,1,758390133281501,5,1,39,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,1,-1,2,17,0
1662,16980,0,1,758390133281501,5,-1,-1,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,1,-1,-1,17,0
1663,16980,0,1,758390133281501,5,-1,-1,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,1,-1,-1,17,0
1664,16980,0,1,758390133281501,5,5,33,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,1,-1,-1,17,0
1665,16980,0,1,351377058810889,5,1,39,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
1666,16980,0,1,351377058810889,5,1,38,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
1667,16980,0,1,351377058810889,5,1,38,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
1668,16980,0,1,351377058810889,5,-1,-1,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
1669,16980,0,1,351377058810889,5,7,36,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
1670,16980,0,1,165030115097783,2,1,41,2,1,1,1,2,2,2,2,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
1671,16980,0,1,165030115097783,2,1,39,1,1,1,1,2,2,2,2,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
1672,16980,0,1,711770560961601,2,5,39,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
1673,16980,0,1,711770560961601,2,6,39,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
1674,16980,1,1,637812501756109,2,1,39,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
1675,16980,1,2,671057689102531,2,5,32,1,1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,-1,-1,-1,2,-1,17,0
1676,16980,1,2,671057689102531,2,5,31,1,1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,-1,-1,-1,2,-1,17,0
1677,16980,1,1,179051070636637,1,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
1678,16980,1,1,010716348086740,1,1,39,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
1679,16980,0,1,671057989105531,3,1,43,2,4,1,1,2,2,2,2,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
1680,16980,0,1,671057989105531,3,1,44,2,4,1,1,2,2,2,2,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
1681,16980,0,1,671057989105531,3,1,43,2,4,1,1,2,2,2,2,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
1682,16980,1,1,175881070638378,4,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
1683,16980,1,1,175881070638378,4,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
1684,16980,1,1,175881070638378,4,7,40,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
1685,16980,1,1,175881070638378,4,7,35,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
1686,16980,1,1,688057388107731,1,7,39,1,1,1,2,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
1687,16980,1,1,157458301336104,1,1,44,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,2,17,0
1688,16980,1,1,768380644581601,2,5,40,2,2,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,2,-1,2,17,0
1689,16980,1,1,768380644581601,2,5,39,2,2,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,2,-1,-1,17,0
1690,16980,1,1,971665170809067,2,5,39,2,2,1,1,2,2,2,2,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
1691,16980,1,1,971665170809067,2,5,40,2,2,1,1,2,2,2,2,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
1692,16980,0,1,710608351499157,5,1,40,2,2,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,17,0
1693,16980,0,1,710608351499157,5,1,40,2,2,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,17,0
1694,16980,0,1,710608351499157,5,7,35,2,2,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,2,17,0
1695,16980,0,1,710608351499157,5,-1,-1,2,2,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,17,0
1696,16980,0,1,710608351499157,5,-1,-1,2,2,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,17,0
1697,16980,1,1,789390133281601,4,1,45,2,1,1,1,2,2,2,2,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
1698,16980,1,1,789390133281601,4,1,45,2,1,1,1,2,2,2,2,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
1699,16980,1,1,789390133281601,4,7,34,2,4,1,1,2,2,2,2,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
1700,16980,1,1,789390133281601,4,7,34,2,4,1,1,2,2,2,2,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
1701,16980,1,1,720770560961701,4,1,45,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,2,2,1,-1,-1,17,0
1702,16980,1,1,720770560961701,4,1,46,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,2,2,1,-1,2,17,0
1703,16980,1,1,720770560961701,4,-1,-1,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,2,2,1,-1,-1,17,0
1704,16980,1,1,720770560961701,4,-1,-1,1,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,2,2,1,-1,-1,17,0
1705,16980,0,2,710708351609157,1,5,36,2,2,-1,-1,-1,-1,-1,-1,1,2,2,2,2,-1,-1,-1,-1,2,-1,17,0
1706,16980,0,2,107173550710698,1,5,39,2,2,-1,-1,-1,-1,-1,-1,1,2,2,2,2,-1,-1,-1,-1,2,-1,17,0
1707,16980,1,1,321379073110832,1,1,46,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,2,17,0
1708,16980,0,1,704067607102881,1,1,45,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,2,-1,2,17,0
1709,16980,0,2,762480780601701,1,5,40,2,1,-1,-1,-1,-1,-1,-1,2,2,2,1,2,-1,-1,-1,-1,2,-1,17,0
1710,16980,0,1,010700861737487,2,6,40,2,2,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,1,1,-1,2,17,0
1711,16980,0,1,010700861737487,2,1,44,2,2,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,17,0
1712,16980,1,1,006179133710990,3,1,40,2,2,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
1713,16980,1,1,006179133710990,3,7,37,2,2,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
1714,16980,1,1,006179133710990,3,-1,-1,2,2,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
1715,16980,0,1,603171934710637,2,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,1,17,0
1716,16980,0,1,603171934710637,2,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,17,0
1717,0,0,2,587524401320104,1,1,40,2,1,-1,-1,-1,-1,-1,-1,1,2,2,2,2,-1,-1,-1,-1,1,-1,17,0
1718,0,0,1,032027554104481,5,5,44,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
1719,0,0,1,032027554104481,5,5,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
1720,0,0,1,032027554104481,5,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
1721,0,0,1,032027554104481,5,-1,-1,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
1722,0,0,1,032027554104481,5,1,46,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
1723,0,0,1,503103244710739,2,1,39,2,1,1,2,1,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
1724,0,0,1,503103244710739,2,5,39,2,1,1,2,1,2,2,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
1725,0,0,1,107470218051794,3,1,41,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,2,1,1,-1,-1,17,0
1726,0,0,1,107470218051794,3,1,39,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,2,1,1,-1,2,17,0
1727,0,0,1,107470218051794,3,6,39,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,2,1,1,-1,-1,17,0
1728,0,0,1,033077640104411,4,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,1,-1,-1,17,0
1729,0,0,1,033077640104411,4,1,42,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,1,-1,-1,17,0
1730,0,0,1,033077640104411,4,1,37,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,1,-1,-1,17,0
1731,0,0,1,033077640104411,4,1,36,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,1,-1,2,17,0
1732,0,0,1,671094170108607,3,5,40,2,1,1,2,2,2,1,1,-1,-1,-1,-1,-1,2,2,2,2,-1,2,17,0
1733,0,0,1,671094170108607,3,5,39,2,1,1,2,2,2,1,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
1734,0,0,1,671094170108607,3,1,39,2,1,1,2,2,2,1,1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,17,0
1735,0,0,2,791180163441001,1,1,39,2,1,-1,-1,-1,-1,-1,1,2,1,2,2,2,2,2,2,2,1,2,17,0
1736,16980,0,1,071694140607202,4,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,1,1,-1,2,17,0
1737,16980,0,1,071694140607202,4,1,44,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,17,0
1738,16980,0,1,071694140607202,4,7,40,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,17,0
1739,16980,0,1,071694140607202,4,1,40,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,17,0
1740,16980,0,1,102760313039761,3,1,43,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,2,1,2,2,-1,2,17,0
