,DP02_0001E,DP02_0152E,DP02_0152PE,DP02_0153E,DP02_0153PE,DP03_0062E,DP03_0062PE,DP03_0119E,DP03_0119PE,DP05_0001E,DP05_0071E,DP05_0071PE,DP05_0078E,DP05_0078PE,state,county,tract
480,496,448,90.3,425,85.7,45417,-888888888,-888888888,20.6,1491,1154,77.4,0,0.0,17,031,310500
481,1688,1481,87.7,1356,80.3,41929,-888888888,-888888888,20.3,5215,4321,82.9,91,1.7,17,031,310900
482,683,496,72.6,472,69.1,36042,-888888888,-888888888,17.0,1520,106,7.0,971,63.9,17,031,843800
483,1935,1539,79.5,1451,75.0,33028,-888888888,-888888888,31.5,3430,38,1.1,3089,90.1,17,031,843900
484,0,0,-666666666.0,0,-666666666.0,-666666666,-888888888,-888888888,-666666666.0,0,0,-666666666.0,0,-666666666.0,17,031,980100
485,0,0,-666666666.0,0,-666666666.0,-666666666,-888888888,-888888888,-666666666.0,0,0,-666666666.0,0,-666666666.0,17,031,980000
486,0,0,-666666666.0,0,-666666666.0,-666666666,-888888888,-888888888,-666666666.0,0,0,-666666666.0,0,-666666666.0,17,031,990000
487,2119,1757,82.9,1669,78.8,48338,-888888888,-888888888,13.2,5228,774,14.8,88,1.7,17,031,807700
488,1549,1275,82.3,976,63.0,25553,-888888888,-888888888,39.1,2582,58,2.2,2100,81.3,17,031,390400
489,771,633,82.1,553,71.7,18411,-888888888,-888888888,40.6,1548,24,1.6,1359,87.8,17,031,420100
490,696,529,76.0,471,67.7,13676,-888888888,-888888888,40.5,1142,109,9.5,645,56.5,17,031,420400
491,1117,1017,91.0,985,88.2,55560,-888888888,-888888888,12.5,2696,9,0.3,2619,97.1,17,031,431200
492,2450,2017,82.3,1954,79.8,59755,-888888888,-888888888,3.6,5889,25,0.4,5828,99.0,17,031,460500
493,510,418,82.0,386,75.7,47059,-888888888,-888888888,12.9,1146,10,0.9,1052,91.8,17,031,480200
494,722,680,94.2,603,83.5,53190,-888888888,-888888888,13.1,2041,28,1.4,1890,92.6,17,031,490500
495,547,456,83.4,387,70.7,37176,-888888888,-888888888,20.4,1464,0,0.0,1324,90.4,17,031,490600
496,1452,1356,93.4,1162,80.0,40186,-888888888,-888888888,17.0,4006,12,0.3,3888,97.1,17,031,490800
497,832,774,93.0,625,75.1,31410,-888888888,-888888888,28.3,2106,0,0.0,1952,92.7,17,031,500200
498,2607,1919,73.6,1778,68.2,42517,-888888888,-888888888,21.0,5980,9,0.2,5795,96.9,17,031,834300
499,818,682,83.4,611,74.7,32237,-888888888,-888888888,29.8,2650,1127,42.5,1442,54.4,17,031,833900
500,1168,960,82.2,812,69.5,45822,-888888888,-888888888,29.0,3104,0,0.0,2866,92.3,17,031,834000
501,1786,1576,88.2,1194,66.9,65459,-888888888,-888888888,9.4,4914,11,0.2,4808,97.8,17,031,834200
502,1693,1469,86.8,1394,82.3,55341,-888888888,-888888888,14.8,4437,73,1.6,4251,95.8,17,031,834400
503,469,423,90.2,380,81.0,32756,-888888888,-888888888,19.6,1105,0,0.0,992,89.8,17,031,834500
504,831,621,74.7,484,58.2,27631,-888888888,-888888888,27.7,1681,145,8.6,1522,90.5,17,031,834600
505,518,395,76.3,346,66.8,23125,-888888888,-888888888,36.6,1258,11,0.9,1240,98.6,17,031,834700
506,714,570,79.8,382,53.5,18636,-888888888,-888888888,31.3,1589,123,7.7,1454,91.5,17,031,834800
507,677,372,54.9,265,39.1,17522,-888888888,-888888888,50.2,1443,2,0.1,1386,96.0,17,031,834900
508,1990,1465,73.6,1238,62.2,27849,-888888888,-888888888,30.4,5585,2541,45.5,2867,51.3,17,031,835000
509,1280,1089,85.1,886,69.2,41938,-888888888,-888888888,16.3,5047,4082,80.9,850,16.8,17,031,835100
510,666,553,83.0,522,78.4,50900,-888888888,-888888888,8.8,1993,1303,65.4,36,1.8,17,031,835200
