ID Year,Year,ID Race,Race,Household Income by Race,Household Income by Race Moe,Geography,ID Geography
2016,"2016",0,"Total",30205,4246,"Census Tract 13, Bernalillo County, NM","14000US35001001300"
2016,"2016",0,"Total",25369,10525,"Census Tract 14, Bernalillo County, NM","14000US35001001400"
2016,"2016",0,"Total",30500,3828.9999999999995,"Census Tract 15, Bernalillo County, NM","14000US35001001500"
2016,"2016",0,"Total",21163,2139,"Census Tract 16, Bernalillo County, NM","14000US35001001600"
2016,"2016",0,"Total",37278,7251.999999999999,"Census Tract 17, Bernalillo County, NM","14000US35001001700"
2016,"2016",0,"Total",24375,5071,"Census Tract 18, Bernalillo County, NM","14000US35001001800"
2016,"2016",0,"Total",53125,21711,"Census Tract 19, Bernalillo County, NM","14000US35001001900"
2016,"2016",0,"Total",21716,4593,"Census Tract 20, Bernalillo County, NM","14000US35001002000"
2016,"2016",0,"Total",19621,4626,"Census Tract 21, Bernalillo County, NM","14000US35001002100"
2016,"2016",0,"Total",41112,2770,"Census Tract 22, Bernalillo County, NM","14000US35001002200"
2016,"2016",0,"Total",33654,7555.999999999999,"Census Tract 23, Bernalillo County, NM","14000US35001002300"
2016,"2016",0,"Total",40655,6550,"Census Tract 24.01, Bernalillo County, NM","14000US35001002401"
2016,"2016",0,"Total",32323,5257,"Census Tract 24.02, Bernalillo County, NM","14000US35001002402"
2016,"2016",0,"Total",23728,7971,"Census Tract 25, Bernalillo County, NM","14000US35001002500"
2016,"2016",0,"Total",37639,10497,"Census Tract 26, Bernalillo County, NM","14000US35001002600"
2016,"2016",0,"Total",37821,6856,"Census Tract 27, Bernalillo County, NM","14000US35001002700"
2016,"2016",0,"Total",36449,3887,"Census Tract 29, Bernalillo County, NM","14000US35001002900"
2016,"2016",0,"Total",37665,6806,"Census Tract 30.01, Bernalillo County, NM","14000US35001003001"
2016,"2016",0,"Total",65104,15961,"Census Tract 30.02, Bernalillo County, NM","14000US35001003002"
2016,"2016",0,"Total",57557,7254.000000000001,"Census Tract 31, Bernalillo County, NM","14000US35001003100"
2016,"2016",0,"Total",41250,10598,"Census Tract 32.01, Bernalillo County, NM","14000US35001003201"
2016,"2016",0,"Total",33382,5058,"Census Tract 32.02, Bernalillo County, NM","14000US35001003202"
2016,"2016",0,"Total",21893,2858,"Census Tract 34, Bernalillo County, NM","14000US35001003400"
2016,"2016",0,"Total",32229,9512,"Census Tract 35.01, Bernalillo County, NM","14000US35001003501"
2016,"2016",0,"Total",76415,9951,"Census Tract 35.02, Bernalillo County, NM","14000US35001003502"
2016,"2016",0,"Total",50970,12005,"Census Tract 36, Bernalillo County, NM","14000US35001003600"
2016,"2016",0,"Total",50926,7375,"Census Tract 37.07, Bernalillo County, NM","14000US35001003707"
2016,"2016",0,"Total",76067,7999.000000000001,"Census Tract 37.12, Bernalillo County, NM","14000US35001003712"
2016,"2016",0,"Total",34160,2084,"Census Tract 37.14, Bernalillo County, NM","14000US35001003714"
2016,"2016",0,"Total",80565,12619,"Census Tract 37.15, Bernalillo County, NM","14000US35001003715"
2016,"2016",0,"Total",62035,9774,"Census Tract 37.17, Bernalillo County, NM","14000US35001003717"
2016,"2016",0,"Total",70125,6834,"Census Tract 37.18, Bernalillo County, NM","14000US35001003718"
2016,"2016",0,"Total",54362,9762,"Census Tract 37.19, Bernalillo County, NM","14000US35001003719"
2016,"2016",0,"Total",93613,10050,"Census Tract 37.22, Bernalillo County, NM","14000US35001003722"
2016,"2016",0,"Total",47143,13488,"Census Tract 37.23, Bernalillo County, NM","14000US35001003723"
2016,"2016",0,"Total",69112,11643,"Census Tract 37.24, Bernalillo County, NM","14000US35001003724"
2016,"2016",0,"Total",53403,14795,"Census Tract 37.25, Bernalillo County, NM","14000US35001003725"
2016,"2016",0,"Total",93466,12505,"Census Tract 37.26, Bernalillo County, NM","14000US35001003726"
2016,"2016",0,"Total",58030,9001,"Census Tract 37.28, Bernalillo County, NM","14000US35001003728"
2016,"2016",0,"Total",123000,13951,"Census Tract 37.29, Bernalillo County, NM","14000US35001003729"
2016,"2016",0,"Total",103704,14079.999999999998,"Census Tract 37.30, Bernalillo County, NM","14000US35001003730"
2016,"2016",0,"Total",134107,18912,"Census Tract 37.31, Bernalillo County, NM","14000US35001003731"
2016,"2016",0,"Total",115323,17795,"Census Tract 37.32, Bernalillo County, NM","14000US35001003732"
2016,"2016",0,"Total",24097,5672,"Census Tract 37.33, Bernalillo County, NM","14000US35001003733"
2016,"2016",0,"Total",65095,13336,"Census Tract 37.35, Bernalillo County, NM","14000US35001003735"
2016,"2016",0,"Total",35179,6259,"Census Tract 37.36, Bernalillo County, NM","14000US35001003736"
2016,"2016",0,"Total",109083,14184.000000000002,"Census Tract 37.37, Bernalillo County, NM","14000US35001003737"
2016,"2016",0,"Total",54583,11612,"Census Tract 37.38, Bernalillo County, NM","14000US35001003738"
2016,"2016",0,"Total",33077,5566,"Census Tract 40.01, Bernalillo County, NM","14000US35001004001"
2016,"2016",0,"Total",33153,6887.999999999999,"Census Tract 43, Bernalillo County, NM","14000US35001004300"
2016,"2016",0,"Total",44263,9626,"Census Tract 44.01, Bernalillo County, NM","14000US35001004401"
2016,"2016",0,"Total",41835,14184.999999999998,"Census Tract 44.02, Bernalillo County, NM","14000US35001004402"
2016,"2016",0,"Total",42418,13430,"Census Tract 45.01, Bernalillo County, NM","14000US35001004501"
2016,"2016",0,"Total",51827,10128,"Census Tract 46.03, Bernalillo County, NM","14000US35001004603"
2016,"2016",0,"Total",41377,4945,"Census Tract 46.04, Bernalillo County, NM","14000US35001004604"
2016,"2016",0,"Total",50296,14491,"Census Tract 47.12, Bernalillo County, NM","14000US35001004712"
2016,"2016",0,"Total",39537,4872,"Census Tract 47.13, Bernalillo County, NM","14000US35001004713"
2016,"2016",0,"Total",36676,6749,"Census Tract 47.16, Bernalillo County, NM","14000US35001004716"
2016,"2016",0,"Total",51563,7966.999999999999,"Census Tract 47.17, Bernalillo County, NM","14000US35001004717"
2016,"2016",0,"Total",45886,7946.999999999999,"Census Tract 47.22, Bernalillo County, NM","14000US35001004722"
2016,"2016",0,"Total",77417,23181,"Census Tract 47.23, Bernalillo County, NM","14000US35001004723"
2016,"2016",0,"Total",83459,10839,"Census Tract 47.24, Bernalillo County, NM","14000US35001004724"
2016,"2016",0,"Total",67097,4684,"Census Tract 47.25, Bernalillo County, NM","14000US35001004725"
2016,"2016",0,"Total",58750,14528.999999999998,"Census Tract 47.26, Bernalillo County, NM","14000US35001004726"
2016,"2016",0,"Total",63167,9898,"Census Tract 47.27, Bernalillo County, NM","14000US35001004727"
2016,"2016",0,"Total",69956,9323,"Census Tract 47.28, Bernalillo County, NM","14000US35001004728"
2016,"2016",0,"Total",59005,15168,"Census Tract 47.29, Bernalillo County, NM","14000US35001004729"
2016,"2016",0,"Total",45258,6587,"Census Tract 47.33, Bernalillo County, NM","14000US35001004733"
2016,"2016",0,"Total",38676,9701,"Census Tract 47.34, Bernalillo County, NM","14000US35001004734"
2016,"2016",0,"Total",43775,7955,"Census Tract 47.35, Bernalillo County, NM","14000US35001004735"
2016,"2016",0,"Total",35676,2470,"Census Tract 47.36, Bernalillo County, NM","14000US35001004736"
2016,"2016",0,"Total",55724,7485,"Census Tract 47.37, Bernalillo County, NM","14000US35001004737"
2016,"2016",0,"Total",46549,9268,"Census Tract 47.38, Bernalillo County, NM","14000US35001004738"
2016,"2016",0,"Total",41815,6783.000000000001,"Census Tract 47.39, Bernalillo County, NM","14000US35001004739"
2016,"2016",0,"Total",44779,7520,"Census Tract 47.40, Bernalillo County, NM","14000US35001004740"
2016,"2016",0,"Total",29783,5084,"Census Tract 47.41, Bernalillo County, NM","14000US35001004741"
2016,"2016",0,"Total",56957,7074.999999999999,"Census Tract 47.42, Bernalillo County, NM","14000US35001004742"
2016,"2016",0,"Total",76411,17114,"Census Tract 47.43, Bernalillo County, NM","14000US35001004743"
2016,"2016",0,"Total",84531,8707,"Census Tract 47.44, Bernalillo County, NM","14000US35001004744"
2016,"2016",0,"Total",80179,13559,"Census Tract 47.45, Bernalillo County, NM","14000US35001004745"
2016,"2016",0,"Total",58044,2096,"Census Tract 47.46, Bernalillo County, NM","14000US35001004746"
2016,"2016",0,"Total",73838,5124,"Census Tract 47.48, Bernalillo County, NM","14000US35001004748"
2016,"2016",0,"Total",35795,4688,"Census Tract 47.49, Bernalillo County, NM","14000US35001004749"
2016,"2016",0,"Total",52561,10394,"Census Tract 47.50, Bernalillo County, NM","14000US35001004750"
2016,"2016",0,"Total",81892,10805,"Census Tract 47.53, Bernalillo County, NM","14000US35001004753"
2015,"2015",0,"Total",79145,10984,"Census Tract 1.07, Bernalillo County, NM","14000US35001000107"
2015,"2015",0,"Total",50052,7019,"Census Tract 1.08, Bernalillo County, NM","14000US35001000108"
2015,"2015",0,"Total",69071,5709,"Census Tract 1.09, Bernalillo County, NM","14000US35001000109"
2015,"2015",0,"Total",32429,2695,"Census Tract 1.10, Bernalillo County, NM","14000US35001000110"
2015,"2015",0,"Total",65726,9237,"Census Tract 1.11, Bernalillo County, NM","14000US35001000111"
2015,"2015",0,"Total",80568,9984,"Census Tract 1.12, Bernalillo County, NM","14000US35001000112"
2015,"2015",0,"Total",47308,6321,"Census Tract 1.13, Bernalillo County, NM","14000US35001000113"
2015,"2015",0,"Total",50542,4987,"Census Tract 1.14, Bernalillo County, NM","14000US35001000114"
2015,"2015",0,"Total",32938,6439,"Census Tract 1.15, Bernalillo County, NM","14000US35001000115"
2015,"2015",0,"Total",51957,9027,"Census Tract 1.16, Bernalillo County, NM","14000US35001000116"
2015,"2015",0,"Total",61208,6518,"Census Tract 1.17, Bernalillo County, NM","14000US35001000117"
2015,"2015",0,"Total",51028,6929,"Census Tract 1.18, Bernalillo County, NM","14000US35001000118"
2015,"2015",0,"Total",70673,4423,"Census Tract 1.19, Bernalillo County, NM","14000US35001000119"
2015,"2015",0,"Total",43333,12290,"Census Tract 1.20, Bernalillo County, NM","14000US35001000120"
2015,"2015",0,"Total",34592,4564,"Census Tract 1.21, Bernalillo County, NM","14000US35001000121"
2015,"2015",0,"Total",52284,9419,"Census Tract 1.22, Bernalillo County, NM","14000US35001000122"
2015,"2015",0,"Total",48721,7071,"Census Tract 1.23, Bernalillo County, NM","14000US35001000123"
2015,"2015",0,"Total",24776,3845.0000000000005,"Census Tract 1.24, Bernalillo County, NM","14000US35001000124"
2015,"2015",0,"Total",89414,7332,"Census Tract 1.25, Bernalillo County, NM","14000US35001000125"
2015,"2015",0,"Total",43895,6951,"Census Tract 1.26, Bernalillo County, NM","14000US35001000126"
2015,"2015",0,"Total",54762,9836,"Census Tract 1.27, Bernalillo County, NM","14000US35001000127"
2015,"2015",0,"Total",39184,4879,"Census Tract 1.28, Bernalillo County, NM","14000US35001000128"
2015,"2015",0,"Total",43118,6921,"Census Tract 1.29, Bernalillo County, NM","14000US35001000129"
2015,"2015",0,"Total",45843,8207,"Census Tract 2.03, Bernalillo County, NM","14000US35001000203"
2015,"2015",0,"Total",43705,6423,"Census Tract 2.04, Bernalillo County, NM","14000US35001000204"
2015,"2015",0,"Total",33229,6562,"Census Tract 2.05, Bernalillo County, NM","14000US35001000205"
2015,"2015",0,"Total",54152,11090,"Census Tract 2.06, Bernalillo County, NM","14000US35001000206"
2015,"2015",0,"Total",44500,9674,"Census Tract 2.07, Bernalillo County, NM","14000US35001000207"
2015,"2015",0,"Total",50980,7206,"Census Tract 2.08, Bernalillo County, NM","14000US35001000208"
2015,"2015",0,"Total",50672,4274,"Census Tract 3, Bernalillo County, NM","14000US35001000300"
2015,"2015",0,"Total",63992,17251,"Census Tract 4.01, Bernalillo County, NM","14000US35001000401"
2015,"2015",0,"Total",54861,8962,"Census Tract 4.02, Bernalillo County, NM","14000US35001000402"
2015,"2015",0,"Total",21321,5187,"Census Tract 5.01, Bernalillo County, NM","14000US35001000501"
2015,"2015",0,"Total",40691,9895,"Census Tract 5.02, Bernalillo County, NM","14000US35001000502"
2015,"2015",0,"Total",38578,11289,"Census Tract 6.01, Bernalillo County, NM","14000US35001000601"
2015,"2015",0,"Total",18803,2947,"Census Tract 6.03, Bernalillo County, NM","14000US35001000603"
2015,"2015",0,"Total",22832,4936,"Census Tract 6.04, Bernalillo County, NM","14000US35001000604"
2015,"2015",0,"Total",39643,8530,"Census Tract 7.04, Bernalillo County, NM","14000US35001000704"
2015,"2015",0,"Total",31627,7642,"Census Tract 7.07, Bernalillo County, NM","14000US35001000707"
2015,"2015",0,"Total",33096,6819,"Census Tract 7.08, Bernalillo County, NM","14000US35001000708"
2015,"2015",0,"Total",63323,12515,"Census Tract 7.11, Bernalillo County, NM","14000US35001000711"
2015,"2015",0,"Total",32083,8330,"Census Tract 7.12, Bernalillo County, NM","14000US35001000712"
2015,"2015",0,"Total",27405,7821,"Census Tract 7.13, Bernalillo County, NM","14000US35001000713"
2015,"2015",0,"Total",51750,12085,"Census Tract 7.14, Bernalillo County, NM","14000US35001000714"
2015,"2015",0,"Total",64125,11856,"Census Tract 8.01, Bernalillo County, NM","14000US35001000801"
2015,"2015",0,"Total",20248,2151,"Census Tract 9.01, Bernalillo County, NM","14000US35001000901"
2015,"2015",0,"Total",16957,2140,"Census Tract 9.03, Bernalillo County, NM","14000US35001000903"
2015,"2015",0,"Total",34227,5092,"Census Tract 9.04, Bernalillo County, NM","14000US35001000904"
2015,"2015",0,"Total",50700,4599,"Census Tract 11.01, Bernalillo County, NM","14000US35001001101"
2015,"2015",0,"Total",30000,9806,"Census Tract 11.02, Bernalillo County, NM","14000US35001001102"
2015,"2015",0,"Total",24786,4227,"Census Tract 12, Bernalillo County, NM","14000US35001001200"
2015,"2015",0,"Total",31629,3888,"Census Tract 13, Bernalillo County, NM","14000US35001001300"
2015,"2015",0,"Total",24083,11263,"Census Tract 14, Bernalillo County, NM","14000US35001001400"
2015,"2015",0,"Total",35184,11210,"Census Tract 15, Bernalillo County, NM","14000US35001001500"
2015,"2015",0,"Total",21895,3021,"Census Tract 16, Bernalillo County, NM","14000US35001001600"
2015,"2015",0,"Total",35456,7082.000000000001,"Census Tract 17, Bernalillo County, NM","14000US35001001700"
2015,"2015",0,"Total",24615,5340,"Census Tract 18, Bernalillo County, NM","14000US35001001800"
2015,"2015",0,"Total",41250,20730,"Census Tract 19, Bernalillo County, NM","14000US35001001900"
2015,"2015",0,"Total",20317,3149,"Census Tract 20, Bernalillo County, NM","14000US35001002000"
2015,"2015",0,"Total",20577,4266,"Census Tract 21, Bernalillo County, NM","14000US35001002100"
2015,"2015",0,"Total",41198,4160,"Census Tract 22, Bernalillo County, NM","14000US35001002200"
2015,"2015",0,"Total",27907,3543,"Census Tract 23, Bernalillo County, NM","14000US35001002300"
2015,"2015",0,"Total",39875,4793,"Census Tract 24.01, Bernalillo County, NM","14000US35001002401"
2015,"2015",0,"Total",32850,2938,"Census Tract 24.02, Bernalillo County, NM","14000US35001002402"
2015,"2015",0,"Total",24877,13092,"Census Tract 25, Bernalillo County, NM","14000US35001002500"
2015,"2015",0,"Total",37917,10349,"Census Tract 26, Bernalillo County, NM","14000US35001002600"
2015,"2015",0,"Total",40458,4712,"Census Tract 27, Bernalillo County, NM","14000US35001002700"
2015,"2015",0,"Total",36537,4398,"Census Tract 29, Bernalillo County, NM","14000US35001002900"
2015,"2015",0,"Total",39140,5599,"Census Tract 30.01, Bernalillo County, NM","14000US35001003001"
2015,"2015",0,"Total",59732,11904,"Census Tract 30.02, Bernalillo County, NM","14000US35001003002"
2015,"2015",0,"Total",62679,11156,"Census Tract 31, Bernalillo County, NM","14000US35001003100"
2015,"2015",0,"Total",42419,8216,"Census Tract 32.01, Bernalillo County, NM","14000US35001003201"
2015,"2015",0,"Total",34608,6856,"Census Tract 32.02, Bernalillo County, NM","14000US35001003202"
2015,"2015",0,"Total",21164,1863.9999999999998,"Census Tract 34, Bernalillo County, NM","14000US35001003400"
2015,"2015",0,"Total",30962,4136,"Census Tract 35.01, Bernalillo County, NM","14000US35001003501"
2015,"2015",0,"Total",75391,22039,"Census Tract 35.02, Bernalillo County, NM","14000US35001003502"
2015,"2015",0,"Total",53955,12601,"Census Tract 36, Bernalillo County, NM","14000US35001003600"
2015,"2015",0,"Total",43750,11145,"Census Tract 37.07, Bernalillo County, NM","14000US35001003707"
2015,"2015",0,"Total",75086,12625,"Census Tract 37.12, Bernalillo County, NM","14000US35001003712"
2015,"2015",0,"Total",34080,3327,"Census Tract 37.14, Bernalillo County, NM","14000US35001003714"
2015,"2015",0,"Total",77892,7802.000000000001,"Census Tract 37.15, Bernalillo County, NM","14000US35001003715"
2015,"2015",0,"Total",62773,10813,"Census Tract 37.17, Bernalillo County, NM","14000US35001003717"
2015,"2015",0,"Total",66694,6770,"Census Tract 37.18, Bernalillo County, NM","14000US35001003718"
2015,"2015",0,"Total",47679,7141.999999999999,"Census Tract 37.19, Bernalillo County, NM","14000US35001003719"
2015,"2015",0,"Total",87778,7948,"Census Tract 37.22, Bernalillo County, NM","14000US35001003722"
2015,"2015",0,"Total",37295,12263,"Census Tract 37.23, Bernalillo County, NM","14000US35001003723"
2015,"2015",0,"Total",67813,8092,"Census Tract 37.24, Bernalillo County, NM","14000US35001003724"
2015,"2015",0,"Total",40969,8089.000000000001,"Census Tract 37.25, Bernalillo County, NM","14000US35001003725"
2015,"2015",0,"Total",100726,6717,"Census Tract 37.26, Bernalillo County, NM","14000US35001003726"
2015,"2015",0,"Total",55014,8450,"Census Tract 37.28, Bernalillo County, NM","14000US35001003728"
2015,"2015",0,"Total",116795,10551,"Census Tract 37.29, Bernalillo County, NM","14000US35001003729"
2015,"2015",0,"Total",110813,12778,"Census Tract 37.30, Bernalillo County, NM","14000US35001003730"
2015,"2015",0,"Total",135652,14490,"Census Tract 37.31, Bernalillo County, NM","14000US35001003731"
2015,"2015",0,"Total",107143,17330,"Census Tract 37.32, Bernalillo County, NM","14000US35001003732"
2015,"2015",0,"Total",24621,4863,"Census Tract 37.33, Bernalillo County, NM","14000US35001003733"
2015,"2015",0,"Total",55729,12041,"Census Tract 37.35, Bernalillo County, NM","14000US35001003735"
2015,"2015",0,"Total",36458,4889,"Census Tract 37.36, Bernalillo County, NM","14000US35001003736"
2015,"2015",0,"Total",109938,14981.999999999998,"Census Tract 37.37, Bernalillo County, NM","14000US35001003737"
2015,"2015",0,"Total",51098,11907,"Census Tract 37.38, Bernalillo County, NM","14000US35001003738"
2015,"2015",0,"Total",35089,6598,"Census Tract 40.01, Bernalillo County, NM","14000US35001004001"
2015,"2015",0,"Total",33071,5152,"Census Tract 43, Bernalillo County, NM","14000US35001004300"
2015,"2015",0,"Total",36786,13021,"Census Tract 44.01, Bernalillo County, NM","14000US35001004401"
2015,"2015",0,"Total",41571,12379,"Census Tract 44.02, Bernalillo County, NM","14000US35001004402"
2015,"2015",0,"Total",33375,6347,"Census Tract 45.01, Bernalillo County, NM","14000US35001004501"
2015,"2015",0,"Total",39890,13765.999999999998,"Census Tract 46.03, Bernalillo County, NM","14000US35001004603"
2015,"2015",0,"Total",41196,3376,"Census Tract 46.04, Bernalillo County, NM","14000US35001004604"
2015,"2015",0,"Total",44911,10982,"Census Tract 47.12, Bernalillo County, NM","14000US35001004712"
2015,"2015",0,"Total",38333,6639,"Census Tract 47.13, Bernalillo County, NM","14000US35001004713"
2015,"2015",0,"Total",33354,6630,"Census Tract 47.16, Bernalillo County, NM","14000US35001004716"
2015,"2015",0,"Total",51250,6134,"Census Tract 47.17, Bernalillo County, NM","14000US35001004717"
2015,"2015",0,"Total",47078,6005,"Census Tract 47.22, Bernalillo County, NM","14000US35001004722"
2015,"2015",0,"Total",73858,6478,"Census Tract 47.23, Bernalillo County, NM","14000US35001004723"
2015,"2015",0,"Total",84696,15283,"Census Tract 47.24, Bernalillo County, NM","14000US35001004724"
2015,"2015",0,"Total",67529,12829,"Census Tract 47.25, Bernalillo County, NM","14000US35001004725"
2015,"2015",0,"Total",63274,10814,"Census Tract 47.26, Bernalillo County, NM","14000US35001004726"
2015,"2015",0,"Total",69000,11076,"Census Tract 47.27, Bernalillo County, NM","14000US35001004727"
2015,"2015",0,"Total",71466,7432,"Census Tract 47.28, Bernalillo County, NM","14000US35001004728"
2015,"2015",0,"Total",58665,9921,"Census Tract 47.29, Bernalillo County, NM","14000US35001004729"
2015,"2015",0,"Total",44858,6328,"Census Tract 47.33, Bernalillo County, NM","14000US35001004733"
2015,"2015",0,"Total",43321,6854,"Census Tract 47.34, Bernalillo County, NM","14000US35001004734"
2015,"2015",0,"Total",44957,8431,"Census Tract 47.35, Bernalillo County, NM","14000US35001004735"
2015,"2015",0,"Total",34714,3052,"Census Tract 47.36, Bernalillo County, NM","14000US35001004736"
2015,"2015",0,"Total",52372,9109,"Census Tract 47.37, Bernalillo County, NM","14000US35001004737"
2015,"2015",0,"Total",48063,12329,"Census Tract 47.38, Bernalillo County, NM","14000US35001004738"
2015,"2015",0,"Total",37642,7455.999999999999,"Census Tract 47.39, Bernalillo County, NM","14000US35001004739"
2015,"2015",0,"Total",37851,9492,"Census Tract 47.40, Bernalillo County, NM","14000US35001004740"
2015,"2015",0,"Total",28835,4598,"Census Tract 47.41, Bernalillo County, NM","14000US35001004741"
2015,"2015",0,"Total",55603,6141,"Census Tract 47.42, Bernalillo County, NM","14000US35001004742"
2015,"2015",0,"Total",71250,11692,"Census Tract 47.43, Bernalillo County, NM","14000US35001004743"
2015,"2015",0,"Total",83950,10796,"Census Tract 47.44, Bernalillo County, NM","14000US35001004744"
2015,"2015",0,"Total",80800,15489,"Census Tract 47.45, Bernalillo County, NM","14000US35001004745"
2015,"2015",0,"Total",58163,3031,"Census Tract 47.46, Bernalillo County, NM","14000US35001004746"
2015,"2015",0,"Total",75318,4724,"Census Tract 47.48, Bernalillo County, NM","14000US35001004748"
2015,"2015",0,"Total",33248,2268,"Census Tract 47.49, Bernalillo County, NM","14000US35001004749"
2015,"2015",0,"Total",58026,9401,"Census Tract 47.50, Bernalillo County, NM","14000US35001004750"
2015,"2015",0,"Total",78750,12760,"Census Tract 47.53, Bernalillo County, NM","14000US35001004753"
2014,"2014",0,"Total",74107,19400,"Census Tract 1.07, Bernalillo County, NM","14000US35001000107"
2014,"2014",0,"Total",46723,9438,"Census Tract 1.08, Bernalillo County, NM","14000US35001000108"
2014,"2014",0,"Total",63583,8670,"Census Tract 1.09, Bernalillo County, NM","14000US35001000109"
2014,"2014",0,"Total",35429,3136,"Census Tract 1.10, Bernalillo County, NM","14000US35001000110"
2014,"2014",0,"Total",64403,4648,"Census Tract 1.11, Bernalillo County, NM","14000US35001000111"
2014,"2014",0,"Total",87543,5219,"Census Tract 1.12, Bernalillo County, NM","14000US35001000112"
2014,"2014",0,"Total",49294,7118,"Census Tract 1.13, Bernalillo County, NM","14000US35001000113"
2014,"2014",0,"Total",48167,7976,"Census Tract 1.14, Bernalillo County, NM","14000US35001000114"
2014,"2014",0,"Total",33320,6044,"Census Tract 1.15, Bernalillo County, NM","14000US35001000115"
2014,"2014",0,"Total",51938,7791,"Census Tract 1.16, Bernalillo County, NM","14000US35001000116"
2014,"2014",0,"Total",68684,7136.999999999999,"Census Tract 1.17, Bernalillo County, NM","14000US35001000117"
2014,"2014",0,"Total",54803,10326,"Census Tract 1.18, Bernalillo County, NM","14000US35001000118"
2014,"2014",0,"Total",71335,6709,"Census Tract 1.19, Bernalillo County, NM","14000US35001000119"
2014,"2014",0,"Total",41156,7452,"Census Tract 1.20, Bernalillo County, NM","14000US35001000120"
2014,"2014",0,"Total",34456,4854,"Census Tract 1.21, Bernalillo County, NM","14000US35001000121"
2014,"2014",0,"Total",49375,12024,"Census Tract 1.22, Bernalillo County, NM","14000US35001000122"
2014,"2014",0,"Total",48963,7786,"Census Tract 1.23, Bernalillo County, NM","14000US35001000123"
2014,"2014",0,"Total",25045,4528,"Census Tract 1.24, Bernalillo County, NM","14000US35001000124"
2014,"2014",0,"Total",92273,5570,"Census Tract 1.25, Bernalillo County, NM","14000US35001000125"
2014,"2014",0,"Total",46579,7766,"Census Tract 1.26, Bernalillo County, NM","14000US35001000126"
2014,"2014",0,"Total",50086,6920.000000000001,"Census Tract 1.27, Bernalillo County, NM","14000US35001000127"
2014,"2014",0,"Total",41781,7816,"Census Tract 1.28, Bernalillo County, NM","14000US35001000128"
2014,"2014",0,"Total",36737,6597,"Census Tract 1.29, Bernalillo County, NM","14000US35001000129"
2014,"2014",0,"Total",40909,9249,"Census Tract 2.03, Bernalillo County, NM","14000US35001000203"
2014,"2014",0,"Total",47625,11780,"Census Tract 2.04, Bernalillo County, NM","14000US35001000204"
2014,"2014",0,"Total",34477,5127,"Census Tract 2.05, Bernalillo County, NM","14000US35001000205"
2014,"2014",0,"Total",52679,8314,"Census Tract 2.06, Bernalillo County, NM","14000US35001000206"
2014,"2014",0,"Total",52304,5014,"Census Tract 2.07, Bernalillo County, NM","14000US35001000207"
2014,"2014",0,"Total",55586,6489,"Census Tract 2.08, Bernalillo County, NM","14000US35001000208"
2014,"2014",0,"Total",49883,3970.9999999999995,"Census Tract 3, Bernalillo County, NM","14000US35001000300"
2014,"2014",0,"Total",56851,15867,"Census Tract 4.01, Bernalillo County, NM","14000US35001000401"
2014,"2014",0,"Total",54637,10239,"Census Tract 4.02, Bernalillo County, NM","14000US35001000402"
2014,"2014",0,"Total",22007,7646,"Census Tract 5.01, Bernalillo County, NM","14000US35001000501"
2014,"2014",0,"Total",37801,5865,"Census Tract 5.02, Bernalillo County, NM","14000US35001000502"
2014,"2014",0,"Total",47563,7970,"Census Tract 6.01, Bernalillo County, NM","14000US35001000601"
2014,"2014",0,"Total",21434,3813,"Census Tract 6.03, Bernalillo County, NM","14000US35001000603"
2014,"2014",0,"Total",22160,4563,"Census Tract 6.04, Bernalillo County, NM","14000US35001000604"
2014,"2014",0,"Total",37862,7173,"Census Tract 7.04, Bernalillo County, NM","14000US35001000704"
2014,"2014",0,"Total",27208,5356,"Census Tract 7.07, Bernalillo County, NM","14000US35001000707"
2014,"2014",0,"Total",32864,4549,"Census Tract 7.08, Bernalillo County, NM","14000US35001000708"
2014,"2014",0,"Total",67660,9698,"Census Tract 7.11, Bernalillo County, NM","14000US35001000711"
2014,"2014",0,"Total",26712,7353,"Census Tract 7.12, Bernalillo County, NM","14000US35001000712"
2014,"2014",0,"Total",32514,2991,"Census Tract 7.13, Bernalillo County, NM","14000US35001000713"
2014,"2014",0,"Total",61732,6258,"Census Tract 7.14, Bernalillo County, NM","14000US35001000714"
2014,"2014",0,"Total",54151,14953,"Census Tract 8.01, Bernalillo County, NM","14000US35001000801"
2014,"2014",0,"Total",20786,2128,"Census Tract 9.01, Bernalillo County, NM","14000US35001000901"
2014,"2014",0,"Total",16806,2788,"Census Tract 9.03, Bernalillo County, NM","14000US35001000903"
2014,"2014",0,"Total",34492,5427,"Census Tract 9.04, Bernalillo County, NM","14000US35001000904"
2014,"2014",0,"Total",57521,6051,"Census Tract 11.01, Bernalillo County, NM","14000US35001001101"
2014,"2014",0,"Total",32404,11282,"Census Tract 11.02, Bernalillo County, NM","14000US35001001102"
2014,"2014",0,"Total",24900,3632.0000000000005,"Census Tract 12, Bernalillo County, NM","14000US35001001200"
2014,"2014",0,"Total",29541,4941,"Census Tract 13, Bernalillo County, NM","14000US35001001300"
2014,"2014",0,"Total",26029,9285,"Census Tract 14, Bernalillo County, NM","14000US35001001400"
2014,"2014",0,"Total",32212,10540,"Census Tract 15, Bernalillo County, NM","14000US35001001500"
2014,"2014",0,"Total",22430,4664,"Census Tract 16, Bernalillo County, NM","14000US35001001600"
2014,"2014",0,"Total",35357,6666,"Census Tract 17, Bernalillo County, NM","14000US35001001700"
2014,"2014",0,"Total",25982,9087,"Census Tract 18, Bernalillo County, NM","14000US35001001800"
